Final results using Attention-Weighted FedXgbBagging:
Total rounds: 20
Number of participating clients: 20
XGBoost params: {'objective': 'binary:logistic', 'eval_metric': 'logloss', 'seed': 70814, 'n_jobs': -1, 'max_depth': 9, 'learning_rate': 0.20211525651495557, 'n_estimators': 900, 'min_child_weight': 1, 'gamma': 0.0011375210935630209, 'subsample': 0.8669667098532958, 'colsample_bytree': 0.9319591927218307, 'max_delta_step': 8}
Optimal Threshold: 0.1100
Accuracy: 0.9505596675
Detection Rate: 0.8861228070
False Positive Rate: 0.0036064142

--- Per-Round Attention Weights ---
Round 1: α = [0.029582944082320716, 0.06871301997787395, 0.029582944082320716, 0.0687733019518546, 0.029582944082320716, 0.029582944082320716, 0.029582944082320716, 0.06078093097141809, 0.06542301202327548, 0.06814578666889537, 0.0673587728848686, 0.06757030832560489, 0.029582944082320716, 0.029582944082320716, 0.06596310678857498, 0.029582944082320716, 0.06381725544335835, 0.06786961008074509, 0.029582944082320716, 0.06933839814264414]
  Client 0: DR=0.0000, FPR=0.0000, Score=0.0000
Round 3: α = [0.04988720495272148, 0.04988720495272148, 0.050065789708940635, 0.04988720495272148, 0.05004138340929747, 0.04988720495272148, 0.04988720495272148, 0.0501445391597899, 0.0499698273060953, 0.05018980790477892, 0.050031424750920504, 0.05001668019780345, 0.04988720495272148, 0.0501709298671007, 0.04988720495272148, 0.04988720495272148, 0.04988720495272148, 0.05012963641208279, 0.05011204467448097, 0.0501430920342159]
  Client 0: DR=0.9521, FPR=0.3463, Score=0.6224
  Client 1: DR=0.9521, FPR=0.3463, Score=0.6224
  Client 2: DR=0.9483, FPR=0.3399, Score=0.6260
  Client 3: DR=0.9521, FPR=0.3463, Score=0.6224
  Client 4: DR=0.9511, FPR=0.3424, Score=0.6255
  Client 5: DR=0.9521, FPR=0.3463, Score=0.6224
  Client 6: DR=0.9521, FPR=0.3463, Score=0.6224
  Client 7: DR=0.9460, FPR=0.3367, Score=0.6275
  Client 8: DR=0.9516, FPR=0.3442, Score=0.6240
  Client 9: DR=0.9534, FPR=0.3408, Score=0.6284
  Client 10: DR=0.9536, FPR=0.3443, Score=0.6253
  Client 11: DR=0.9533, FPR=0.3444, Score=0.6250
  Client 12: DR=0.9521, FPR=0.3463, Score=0.6224
  Client 13: DR=0.9479, FPR=0.3374, Score=0.6281
  Client 14: DR=0.9521, FPR=0.3463, Score=0.6224
  Client 15: DR=0.9521, FPR=0.3463, Score=0.6224
  Client 16: DR=0.9521, FPR=0.3463, Score=0.6224
  Client 17: DR=0.9450, FPR=0.3363, Score=0.6272
  Client 18: DR=0.9466, FPR=0.3378, Score=0.6269
  Client 19: DR=0.9467, FPR=0.3371, Score=0.6275
Round 4: α = [0.04995907092368815, 0.04995907092368815, 0.04995907092368815, 0.04995907092368815, 0.049887401885649156, 0.050216952282094385, 0.04998740923963922, 0.04995907092368815, 0.05006373987274356, 0.05029696821204038, 0.04995907092368815, 0.04995907092368815, 0.04995907092368815, 0.05018535806982596, 0.0500040501427396, 0.04988870905221624, 0.04987377824838251, 0.04995907092368815, 0.04995907092368815, 0.05000492375778752]
  Client 0: DR=0.8745, FPR=0.0009, Score=0.8737
  Client 1: DR=0.8745, FPR=0.0009, Score=0.8737
  Client 2: DR=0.8745, FPR=0.0009, Score=0.8737
  Client 3: DR=0.8745, FPR=0.0009, Score=0.8737
  Client 4: DR=0.8731, FPR=0.0009, Score=0.8722
  Client 5: DR=0.8801, FPR=0.0014, Score=0.8788
  Client 6: DR=0.8751, FPR=0.0009, Score=0.8742
  Client 7: DR=0.8745, FPR=0.0009, Score=0.8737
  Client 8: DR=0.8770, FPR=0.0013, Score=0.8758
  Client 9: DR=0.8831, FPR=0.0030, Score=0.8804
  Client 10: DR=0.8745, FPR=0.0009, Score=0.8737
  Client 11: DR=0.8745, FPR=0.0009, Score=0.8737
  Client 12: DR=0.8745, FPR=0.0009, Score=0.8737
  Client 13: DR=0.8796, FPR=0.0016, Score=0.8782
  Client 14: DR=0.8754, FPR=0.0010, Score=0.8746
  Client 15: DR=0.8731, FPR=0.0010, Score=0.8723
  Client 16: DR=0.8728, FPR=0.0009, Score=0.8720
  Client 17: DR=0.8745, FPR=0.0009, Score=0.8737
  Client 18: DR=0.8745, FPR=0.0009, Score=0.8737
  Client 19: DR=0.8753, FPR=0.0008, Score=0.8746
Round 5: α = [0.049942089839408975, 0.049942089839408975, 0.049942089839408975, 0.05007075799107635, 0.049942089839408975, 0.050026346223614446, 0.05010451074573961, 0.049942089839408975, 0.049942089839408975, 0.05019243684436844, 0.050094128978673415, 0.049942089839408975, 0.049905300783438106, 0.05005343740349615, 0.049942089839408975, 0.049942089839408975, 0.05004388728049362, 0.049942089839408975, 0.05001229193876921, 0.05007600341624092]
  Client 0: DR=0.9532, FPR=0.3384, Score=0.6306
  Client 1: DR=0.9532, FPR=0.3384, Score=0.6306
  Client 2: DR=0.9532, FPR=0.3384, Score=0.6306
  Client 3: DR=0.9531, FPR=0.3357, Score=0.6332
  Client 4: DR=0.9532, FPR=0.3384, Score=0.6306
  Client 5: DR=0.9489, FPR=0.3337, Score=0.6323
  Client 6: DR=0.9494, FPR=0.3324, Score=0.6338
  Client 7: DR=0.9532, FPR=0.3384, Score=0.6306
  Client 8: DR=0.9532, FPR=0.3384, Score=0.6306
  Client 9: DR=0.9547, FPR=0.3342, Score=0.6356
  Client 10: DR=0.9499, FPR=0.3329, Score=0.6336
  Client 11: DR=0.9532, FPR=0.3384, Score=0.6306
  Client 12: DR=0.9464, FPR=0.3345, Score=0.6299
  Client 13: DR=0.9504, FPR=0.3341, Score=0.6328
  Client 14: DR=0.9532, FPR=0.3384, Score=0.6306
  Client 15: DR=0.9532, FPR=0.3384, Score=0.6306
  Client 16: DR=0.9469, FPR=0.3319, Score=0.6326
  Client 17: DR=0.9532, FPR=0.3384, Score=0.6306
  Client 18: DR=0.9480, FPR=0.3333, Score=0.6320
  Client 19: DR=0.9488, FPR=0.3326, Score=0.6333
Round 6: α = [0.04992925235918107, 0.04992925235918107, 0.04992925235918107, 0.04992925235918107, 0.04992925235918107, 0.049955532674130394, 0.05014679738742944, 0.050022739148071184, 0.04992925235918107, 0.05026814959439808, 0.05023076394927386, 0.05016386210685005, 0.04992925235918107, 0.04992501496436751, 0.04992925235918107, 0.05002609603720741, 0.04992925235918107, 0.04992925235918107, 0.049919471298078784, 0.05004904924838277]
  Client 0: DR=0.8745, FPR=0.0006, Score=0.8740
  Client 1: DR=0.8745, FPR=0.0006, Score=0.8740
  Client 2: DR=0.8745, FPR=0.0006, Score=0.8740
  Client 3: DR=0.8745, FPR=0.0006, Score=0.8740
  Client 4: DR=0.8745, FPR=0.0006, Score=0.8740
  Client 5: DR=0.8751, FPR=0.0006, Score=0.8745
  Client 6: DR=0.8791, FPR=0.0009, Score=0.8783
  Client 7: DR=0.8764, FPR=0.0006, Score=0.8759
  Client 8: DR=0.8745, FPR=0.0006, Score=0.8740
  Client 9: DR=0.8817, FPR=0.0011, Score=0.8808
  Client 10: DR=0.8815, FPR=0.0017, Score=0.8800
  Client 11: DR=0.8795, FPR=0.0009, Score=0.8787
  Client 12: DR=0.8745, FPR=0.0006, Score=0.8740
  Client 13: DR=0.8744, FPR=0.0006, Score=0.8739
  Client 14: DR=0.8745, FPR=0.0006, Score=0.8740
  Client 15: DR=0.8765, FPR=0.0006, Score=0.8759
  Client 16: DR=0.8745, FPR=0.0006, Score=0.8740
  Client 17: DR=0.8745, FPR=0.0006, Score=0.8740
  Client 18: DR=0.8743, FPR=0.0006, Score=0.8738
  Client 19: DR=0.8768, FPR=0.0005, Score=0.8764
Round 7: α = [0.04960427520016995, 0.04960427520016995, 0.05042755483192412, 0.04960427520016995, 0.04960427520016995, 0.04960427520016995, 0.05027766415997604, 0.04980867585822166, 0.050544363238616156, 0.05024597155943173, 0.05047539735643351, 0.050587914806853686, 0.04960427520016995, 0.05037979585145533, 0.04960427520016995, 0.050474032103065704, 0.04960427520016995, 0.05018289902569481, 0.04960427520016995, 0.05015725440679769]
  Client 0: DR=0.9693, FPR=0.4195, Score=0.5627
  Client 1: DR=0.9693, FPR=0.4195, Score=0.5627
  Client 2: DR=0.9648, FPR=0.3998, Score=0.5791
  Client 3: DR=0.9693, FPR=0.4195, Score=0.5627
  Client 4: DR=0.9693, FPR=0.4195, Score=0.5627
  Client 5: DR=0.9693, FPR=0.4195, Score=0.5627
  Client 6: DR=0.9678, FPR=0.4047, Score=0.5762
  Client 7: DR=0.9644, FPR=0.4123, Score=0.5668
  Client 8: DR=0.9686, FPR=0.3997, Score=0.5815
  Client 9: DR=0.9689, FPR=0.4060, Score=0.5755
  Client 10: DR=0.9658, FPR=0.3994, Score=0.5801
  Client 11: DR=0.9660, FPR=0.3972, Score=0.5823
  Client 12: DR=0.9693, FPR=0.4195, Score=0.5627
  Client 13: DR=0.9658, FPR=0.4013, Score=0.5782
  Client 14: DR=0.9693, FPR=0.4195, Score=0.5627
  Client 15: DR=0.9637, FPR=0.3981, Score=0.5801
  Client 16: DR=0.9693, FPR=0.4195, Score=0.5627
  Client 17: DR=0.9639, FPR=0.4042, Score=0.5743
  Client 18: DR=0.9693, FPR=0.4195, Score=0.5627
  Client 19: DR=0.9658, FPR=0.4059, Score=0.5738
Round 8: α = [0.049929383517507836, 0.049929383517507836, 0.049929383517507836, 0.04996601672556533, 0.049929383517507836, 0.0500866685468588, 0.049929383517507836, 0.05002962028521412, 0.05023166522584837, 0.049929383517507836, 0.050197007985387024, 0.049929383517507836, 0.05028271049758385, 0.049887489406136284, 0.049929383517507836, 0.05003438636254324, 0.049929383517507836, 0.049929383517507836, 0.0499015813340808, 0.050089018455703946]
  Client 0: DR=0.8693, FPR=0.0002, Score=0.8691
  Client 1: DR=0.8693, FPR=0.0002, Score=0.8691
  Client 2: DR=0.8693, FPR=0.0002, Score=0.8691
  Client 3: DR=0.8701, FPR=0.0003, Score=0.8698
  Client 4: DR=0.8693, FPR=0.0002, Score=0.8691
  Client 5: DR=0.8726, FPR=0.0004, Score=0.8723
  Client 6: DR=0.8693, FPR=0.0002, Score=0.8691
  Client 7: DR=0.8713, FPR=0.0003, Score=0.8711
  Client 8: DR=0.8760, FPR=0.0010, Score=0.8752
  Client 9: DR=0.8693, FPR=0.0002, Score=0.8691
  Client 10: DR=0.8749, FPR=0.0005, Score=0.8745
  Client 11: DR=0.8693, FPR=0.0002, Score=0.8691
  Client 12: DR=0.8768, FPR=0.0007, Score=0.8762
  Client 13: DR=0.8685, FPR=0.0002, Score=0.8683
  Client 14: DR=0.8693, FPR=0.0002, Score=0.8691
  Client 15: DR=0.8714, FPR=0.0003, Score=0.8712
  Client 16: DR=0.8693, FPR=0.0002, Score=0.8691
  Client 17: DR=0.8693, FPR=0.0002, Score=0.8691
  Client 18: DR=0.8688, FPR=0.0002, Score=0.8686
  Client 19: DR=0.8725, FPR=0.0002, Score=0.8723
Round 9: α = [0.05074503561114123, 0.04939125403359948, 0.04939125403359948, 0.04939125403359948, 0.04939125403359948, 0.0504173476418891, 0.04939125403359948, 0.04977434754915959, 0.05046240737074767, 0.05033873273640629, 0.05073279197552504, 0.05084675307262504, 0.04939125403359948, 0.05064220185415224, 0.04939125403359948, 0.04939125403359948, 0.050668043624698636, 0.04939125403359948, 0.050432318576864844, 0.05041873368439507]
  Client 0: DR=0.9766, FPR=0.4252, Score=0.5613
  Client 1: DR=0.9818, FPR=0.4558, Score=0.5343
  Client 2: DR=0.9818, FPR=0.4558, Score=0.5343
  Client 3: DR=0.9818, FPR=0.4558, Score=0.5343
  Client 4: DR=0.9818, FPR=0.4558, Score=0.5343
  Client 5: DR=0.9796, FPR=0.4336, Score=0.5549
  Client 6: DR=0.9818, FPR=0.4558, Score=0.5343
  Client 7: DR=0.9783, FPR=0.4459, Score=0.5420
  Client 8: DR=0.9789, FPR=0.4323, Score=0.5557
  Client 9: DR=0.9804, FPR=0.4356, Score=0.5533
  Client 10: DR=0.9767, FPR=0.4255, Score=0.5611
  Client 11: DR=0.9778, FPR=0.4238, Score=0.5633
  Client 12: DR=0.9818, FPR=0.4558, Score=0.5343
  Client 13: DR=0.9770, FPR=0.4275, Score=0.5593
  Client 14: DR=0.9818, FPR=0.4558, Score=0.5343
  Client 15: DR=0.9818, FPR=0.4558, Score=0.5343
  Client 16: DR=0.9761, FPR=0.4265, Score=0.5598
  Client 17: DR=0.9818, FPR=0.4558, Score=0.5343
  Client 18: DR=0.9767, FPR=0.4316, Score=0.5552
  Client 19: DR=0.9778, FPR=0.4325, Score=0.5549
Round 10: α = [0.04981116895924682, 0.04981116895924682, 0.04981116895924682, 0.04981116895924682, 0.04981116895924682, 0.0501932414729905, 0.05021393137293788, 0.04981116895924682, 0.05039414492737228, 0.05020045054426876, 0.05024834241818304, 0.04981116895924682, 0.05034065787237032, 0.050275737683440784, 0.04981116895924682, 0.04983185304626385, 0.04981116895924682, 0.04981116895924682, 0.04999110037309182, 0.05019885069661232]
  Client 0: DR=0.8559, FPR=0.0001, Score=0.8557
  Client 1: DR=0.8559, FPR=0.0001, Score=0.8557
  Client 2: DR=0.8559, FPR=0.0001, Score=0.8557
  Client 3: DR=0.8559, FPR=0.0001, Score=0.8557
  Client 4: DR=0.8559, FPR=0.0001, Score=0.8557
  Client 5: DR=0.8635, FPR=0.0002, Score=0.8634
  Client 6: DR=0.8641, FPR=0.0003, Score=0.8638
  Client 7: DR=0.8559, FPR=0.0001, Score=0.8557
  Client 8: DR=0.8677, FPR=0.0004, Score=0.8674
  Client 9: DR=0.8638, FPR=0.0004, Score=0.8635
  Client 10: DR=0.8646, FPR=0.0002, Score=0.8645
  Client 11: DR=0.8559, FPR=0.0001, Score=0.8557
  Client 12: DR=0.8665, FPR=0.0002, Score=0.8663
  Client 13: DR=0.8655, FPR=0.0005, Score=0.8650
  Client 14: DR=0.8559, FPR=0.0001, Score=0.8557
  Client 15: DR=0.8563, FPR=0.0002, Score=0.8562
  Client 16: DR=0.8559, FPR=0.0001, Score=0.8557
  Client 17: DR=0.8559, FPR=0.0001, Score=0.8557
  Client 18: DR=0.8595, FPR=0.0001, Score=0.8593
  Client 19: DR=0.8636, FPR=0.0002, Score=0.8635
Round 11: α = [0.05087645183860968, 0.04936424994758734, 0.04936424994758734, 0.04936424994758734, 0.04936424994758734, 0.04936424994758734, 0.05046119442162577, 0.05052525871891481, 0.050692450005092135, 0.049842442409276926, 0.05021121555395991, 0.051396627355428964, 0.050402114128819474, 0.050495056017325055, 0.04936424994758734, 0.04936424994758734, 0.04936424994758734, 0.04936424994758734, 0.05042237934186606, 0.05039656068079502]
  Client 0: DR=0.9812, FPR=0.4277, Score=0.5615
  Client 1: DR=0.9852, FPR=0.4607, Score=0.5313
  Client 2: DR=0.9852, FPR=0.4607, Score=0.5313
  Client 3: DR=0.9852, FPR=0.4607, Score=0.5313
  Client 4: DR=0.9852, FPR=0.4607, Score=0.5313
  Client 5: DR=0.9852, FPR=0.4607, Score=0.5313
  Client 6: DR=0.9823, FPR=0.4367, Score=0.5533
  Client 7: DR=0.9814, FPR=0.4349, Score=0.5546
  Client 8: DR=0.9823, FPR=0.4320, Score=0.5579
  Client 9: DR=0.9823, FPR=0.4493, Score=0.5410
  Client 10: DR=0.9838, FPR=0.4426, Score=0.5484
  Client 11: DR=0.9810, FPR=0.4172, Score=0.5717
  Client 12: DR=0.9811, FPR=0.4372, Score=0.5522
  Client 13: DR=0.9814, FPR=0.4355, Score=0.5540
  Client 14: DR=0.9852, FPR=0.4607, Score=0.5313
  Client 15: DR=0.9852, FPR=0.4607, Score=0.5313
  Client 16: DR=0.9852, FPR=0.4607, Score=0.5313
  Client 17: DR=0.9852, FPR=0.4607, Score=0.5313
  Client 18: DR=0.9811, FPR=0.4368, Score=0.5526
  Client 19: DR=0.9816, FPR=0.4376, Score=0.5520
Round 12: α = [0.0498791512059677, 0.0498791512059677, 0.0498791512059677, 0.0498791512059677, 0.0498791512059677, 0.0499911094424543, 0.050082081042111655, 0.0498791512059677, 0.05005246284178428, 0.050169281784790506, 0.05050566287510044, 0.050312964882046535, 0.0498791512059677, 0.0498791512059677, 0.050068290315806056, 0.05001250214662705, 0.0498791512059677, 0.0498791512059677, 0.049921969105570195, 0.05009216350403218]
  Client 0: DR=0.8677, FPR=0.0001, Score=0.8676
  Client 1: DR=0.8677, FPR=0.0001, Score=0.8676
  Client 2: DR=0.8677, FPR=0.0001, Score=0.8676
  Client 3: DR=0.8677, FPR=0.0001, Score=0.8676
  Client 4: DR=0.8677, FPR=0.0001, Score=0.8676
  Client 5: DR=0.8699, FPR=0.0001, Score=0.8698
  Client 6: DR=0.8718, FPR=0.0001, Score=0.8717
  Client 7: DR=0.8677, FPR=0.0001, Score=0.8676
  Client 8: DR=0.8712, FPR=0.0002, Score=0.8711
  Client 9: DR=0.8736, FPR=0.0003, Score=0.8734
  Client 10: DR=0.8804, FPR=0.0004, Score=0.8801
  Client 11: DR=0.8766, FPR=0.0003, Score=0.8763
  Client 12: DR=0.8677, FPR=0.0001, Score=0.8676
  Client 13: DR=0.8677, FPR=0.0001, Score=0.8676
  Client 14: DR=0.8715, FPR=0.0002, Score=0.8714
  Client 15: DR=0.8704, FPR=0.0001, Score=0.8703
  Client 16: DR=0.8677, FPR=0.0001, Score=0.8676
  Client 17: DR=0.8677, FPR=0.0001, Score=0.8676
  Client 18: DR=0.8686, FPR=0.0001, Score=0.8685
  Client 19: DR=0.8720, FPR=0.0001, Score=0.8719
Round 13: α = [0.049470873175878664, 0.049470873175878664, 0.049470873175878664, 0.049470873175878664, 0.050336131634739247, 0.049470873175878664, 0.050531925570521934, 0.05025486696101797, 0.05019706919349183, 0.05053224198652081, 0.05009919545431591, 0.05083282784995502, 0.049470873175878664, 0.049470873175878664, 0.05045291280996241, 0.05048719194688908, 0.049470873175878664, 0.049470873175878664, 0.05051688066582107, 0.050520897343856876]
  Client 0: DR=0.9871, FPR=0.4777, Score=0.5156
  Client 1: DR=0.9871, FPR=0.4777, Score=0.5156
  Client 2: DR=0.9871, FPR=0.4777, Score=0.5156
  Client 3: DR=0.9871, FPR=0.4777, Score=0.5156
  Client 4: DR=0.9845, FPR=0.4587, Score=0.5329
  Client 5: DR=0.9871, FPR=0.4777, Score=0.5156
  Client 6: DR=0.9832, FPR=0.4540, Score=0.5368
  Client 7: DR=0.9854, FPR=0.4608, Score=0.5313
  Client 8: DR=0.9856, FPR=0.4621, Score=0.5302
  Client 9: DR=0.9826, FPR=0.4537, Score=0.5368
  Client 10: DR=0.9835, FPR=0.4629, Score=0.5282
  Client 11: DR=0.9844, FPR=0.4487, Score=0.5427
  Client 12: DR=0.9871, FPR=0.4777, Score=0.5156
  Client 13: DR=0.9871, FPR=0.4777, Score=0.5156
  Client 14: DR=0.9831, FPR=0.4555, Score=0.5352
  Client 15: DR=0.9833, FPR=0.4549, Score=0.5359
  Client 16: DR=0.9871, FPR=0.4777, Score=0.5156
  Client 17: DR=0.9871, FPR=0.4777, Score=0.5156
  Client 18: DR=0.9826, FPR=0.4540, Score=0.5365
  Client 19: DR=0.9831, FPR=0.4542, Score=0.5366
Round 14: α = [0.04991341304502107, 0.04991341304502107, 0.04991341304502107, 0.05003436378891085, 0.050136910187316426, 0.04991341304502107, 0.05019053588285449, 0.04991341304502107, 0.05027735324140234, 0.04991341304502107, 0.05004091807957595, 0.05019121811656402, 0.04991341304502107, 0.05002618361164599, 0.04991341304502107, 0.04991341304502107, 0.050037863150818526, 0.0498896144548322, 0.04991341304502107, 0.050040909035868456]
  Client 0: DR=0.8702, FPR=0.0001, Score=0.8701
  Client 1: DR=0.8702, FPR=0.0001, Score=0.8701
  Client 2: DR=0.8702, FPR=0.0001, Score=0.8701
  Client 3: DR=0.8726, FPR=0.0002, Score=0.8725
  Client 4: DR=0.8748, FPR=0.0003, Score=0.8745
  Client 5: DR=0.8702, FPR=0.0001, Score=0.8701
  Client 6: DR=0.8760, FPR=0.0005, Score=0.8756
  Client 7: DR=0.8702, FPR=0.0001, Score=0.8701
  Client 8: DR=0.8778, FPR=0.0005, Score=0.8773
  Client 9: DR=0.8702, FPR=0.0001, Score=0.8701
  Client 10: DR=0.8728, FPR=0.0002, Score=0.8726
  Client 11: DR=0.8760, FPR=0.0004, Score=0.8756
  Client 12: DR=0.8702, FPR=0.0001, Score=0.8701
  Client 13: DR=0.8725, FPR=0.0002, Score=0.8723
  Client 14: DR=0.8702, FPR=0.0001, Score=0.8701
  Client 15: DR=0.8702, FPR=0.0001, Score=0.8701
  Client 16: DR=0.8727, FPR=0.0002, Score=0.8725
  Client 17: DR=0.8697, FPR=0.0001, Score=0.8696
  Client 18: DR=0.8702, FPR=0.0001, Score=0.8701
  Client 19: DR=0.8727, FPR=0.0001, Score=0.8726
Round 15: α = [0.04904860729148995, 0.04904860729148995, 0.04904860729148995, 0.04904860729148995, 0.04904860729148995, 0.05103538906166504, 0.05035233077907186, 0.05122306310348959, 0.05069011568440458, 0.050860542092207785, 0.05025860276824999, 0.05126987106237792, 0.04904860729148995, 0.04904860729148995, 0.05075023868261005, 0.04904860729148995, 0.05060194580897923, 0.05089833652734821, 0.04904860729148995, 0.050622098806186164]
  Client 0: DR=0.9877, FPR=0.4834, Score=0.5102
  Client 1: DR=0.9877, FPR=0.4834, Score=0.5102
  Client 2: DR=0.9877, FPR=0.4834, Score=0.5102
  Client 3: DR=0.9877, FPR=0.4834, Score=0.5102
  Client 4: DR=0.9877, FPR=0.4834, Score=0.5102
  Client 5: DR=0.9836, FPR=0.4409, Score=0.5499
  Client 6: DR=0.9854, FPR=0.4556, Score=0.5365
  Client 7: DR=0.9841, FPR=0.4374, Score=0.5536
  Client 8: DR=0.9829, FPR=0.4474, Score=0.5431
  Client 9: DR=0.9839, FPR=0.4445, Score=0.5465
  Client 10: DR=0.9833, FPR=0.4563, Score=0.5346
  Client 11: DR=0.9839, FPR=0.4364, Score=0.5545
  Client 12: DR=0.9877, FPR=0.4834, Score=0.5102
  Client 13: DR=0.9877, FPR=0.4834, Score=0.5102
  Client 14: DR=0.9838, FPR=0.4467, Score=0.5443
  Client 15: DR=0.9877, FPR=0.4834, Score=0.5102
  Client 16: DR=0.9833, FPR=0.4494, Score=0.5414
  Client 17: DR=0.9825, FPR=0.4430, Score=0.5472
  Client 18: DR=0.9877, FPR=0.4834, Score=0.5102
  Client 19: DR=0.9834, FPR=0.4491, Score=0.5418
Round 16: α = [0.04985736428937138, 0.04985736428937138, 0.04985736428937138, 0.04985736428937138, 0.050112326627482495, 0.05016701598951881, 0.04985736428937138, 0.05019634208942053, 0.050349007313896514, 0.050152383502322505, 0.04985736428937138, 0.04985736428937138, 0.05024243077150206, 0.05011188283609073, 0.04985736428937138, 0.050064425580959984, 0.04985736428937138, 0.04987760907533752, 0.04985736428937138, 0.05015293331975504]
  Client 0: DR=0.8602, FPR=0.0002, Score=0.8601
  Client 1: DR=0.8602, FPR=0.0002, Score=0.8601
  Client 2: DR=0.8602, FPR=0.0002, Score=0.8601
  Client 3: DR=0.8602, FPR=0.0002, Score=0.8601
  Client 4: DR=0.8653, FPR=0.0002, Score=0.8652
  Client 5: DR=0.8665, FPR=0.0002, Score=0.8663
  Client 6: DR=0.8602, FPR=0.0002, Score=0.8601
  Client 7: DR=0.8672, FPR=0.0004, Score=0.8668
  Client 8: DR=0.8704, FPR=0.0006, Score=0.8699
  Client 9: DR=0.8661, FPR=0.0002, Score=0.8660
  Client 10: DR=0.8602, FPR=0.0002, Score=0.8601
  Client 11: DR=0.8602, FPR=0.0002, Score=0.8601
  Client 12: DR=0.8682, FPR=0.0005, Score=0.8678
  Client 13: DR=0.8653, FPR=0.0002, Score=0.8652
  Client 14: DR=0.8602, FPR=0.0002, Score=0.8601
  Client 15: DR=0.8643, FPR=0.0001, Score=0.8642
  Client 16: DR=0.8602, FPR=0.0002, Score=0.8601
