Final results using Attention-Weighted FedXgbBagging:
Total rounds: 20
Number of participating clients: 20
XGBoost params: {'objective': 'binary:logistic', 'eval_metric': 'logloss', 'seed': 70814, 'n_jobs': -1, 'max_depth': 3, 'learning_rate': 0.017462960628932028, 'n_estimators': 850, 'min_child_weight': 2, 'gamma': 0.6008466563824473, 'subsample': 0.8874331341725578, 'colsample_bytree': 0.7409548092577293, 'max_delta_step': 2}
Optimal Threshold: 0.6000
Accuracy: 0.9671278679
Detection Rate: 0.8950974220
False Positive Rate: 0.0059635625

--- Per-Round Attention Weights ---
Round 1: α = [0.04978311473997118, 0.049681265307736804, 0.04969003345911794, 0.049771126749698566, 0.05090805459100266, 0.0497728074468071, 0.04970676839244086, 0.04966399001408047, 0.049806663703967274, 0.05090736352192456, 0.04967597751990049, 0.049408247635456856, 0.05091461066716587, 0.04970183536389404, 0.049704805557730485, 0.05092005289061217, 0.04968715608656599, 0.04970590939478057, 0.049704480503915335, 0.05088573645323085]
  Client 0: DR=0.8937, FPR=0.0644, Score=0.8362
Round 7: α = [0.049998193549070785, 0.049998193549070785, 0.049998193549070785, 0.05000270967639382, 0.05000270967639382, 0.049998193549070785, 0.05000270967639382, 0.05000270967639382, 0.049998193549070785, 0.049998193549070785, 0.05000270967639382, 0.049998193549070785, 0.05000270967639382, 0.049998193549070785, 0.049998193549070785, 0.049998193549070785, 0.049998193549070785, 0.05000270967639382, 0.05000270967639382, 0.049998193549070785]
  Client 0: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 1: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 2: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 3: DR=0.9465, FPR=0.0633, Score=0.8867
  Client 4: DR=0.9465, FPR=0.0633, Score=0.8867
  Client 5: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 6: DR=0.9465, FPR=0.0633, Score=0.8867
  Client 7: DR=0.9465, FPR=0.0633, Score=0.8867
  Client 8: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 9: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 10: DR=0.9465, FPR=0.0633, Score=0.8867
  Client 11: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 12: DR=0.9465, FPR=0.0633, Score=0.8867
  Client 13: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 14: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 15: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 16: DR=0.9464, FPR=0.0633, Score=0.8866
  Client 17: DR=0.9465, FPR=0.0633, Score=0.8867
  Client 18: DR=0.9465, FPR=0.0633, Score=0.8867
  Client 19: DR=0.9464, FPR=0.0633, Score=0.8866
Round 8: α = [0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]
  Client 0: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 1: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 2: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 3: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 4: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 5: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 6: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 7: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 8: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 9: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 10: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 11: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 12: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 13: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 14: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 15: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 16: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 17: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 18: DR=0.8918, FPR=0.0109, Score=0.8820
  Client 19: DR=0.8918, FPR=0.0109, Score=0.8820
Round 9: α = [0.05000041213896588, 0.04999780189836742, 0.05000073270422396, 0.05000073270422396, 0.05000073270422396, 0.05000041213896588, 0.05000041213896588, 0.05000041213896588, 0.05000073270422396, 0.05000073270422396, 0.05000041213896588, 0.04999780189836742, 0.050000045781187524, 0.05000073270422396, 0.05000073270422396, 0.05000041213896588, 0.05000073270422396, 0.04999748135189935, 0.05000073270422396, 0.04999780189836742]
  Client 0: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 1: DR=0.9470, FPR=0.0631, Score=0.8873
  Client 2: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 3: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 4: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 5: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 6: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 7: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 8: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 9: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 10: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 11: DR=0.9470, FPR=0.0631, Score=0.8873
  Client 12: DR=0.9470, FPR=0.0630, Score=0.8873
  Client 13: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 14: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 15: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 16: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 17: DR=0.9470, FPR=0.0631, Score=0.8873
  Client 18: DR=0.9470, FPR=0.0630, Score=0.8874
  Client 19: DR=0.9470, FPR=0.0631, Score=0.8873
Round 10: α = [0.04999975960460201, 0.04999975960460201, 0.04999975960460201, 0.04999975960460201, 0.04999975960460201, 0.05000044644859625, 0.04999975960460201, 0.04999975960460201, 0.04999975960460201, 0.05000044644859625, 0.04999975960460201, 0.05000044644859625, 0.04999975960460201, 0.05000044644859625, 0.04999975960460201, 0.04999975960460201, 0.05000044644859625, 0.05000044644859625, 0.05000044644859625, 0.04999975960460201]
  Client 0: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 1: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 2: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 3: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 4: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 5: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 6: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 7: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 8: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 9: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 10: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 11: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 12: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 13: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 14: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 15: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 16: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 17: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 18: DR=0.9469, FPR=0.0629, Score=0.8874
  Client 19: DR=0.9469, FPR=0.0629, Score=0.8874
Round 11: α = [0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]
  Client 0: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 1: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 2: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 3: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 4: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 5: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 6: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 7: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 8: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 9: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 10: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 11: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 12: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 13: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 14: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 15: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 16: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 17: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 18: DR=0.8918, FPR=0.0107, Score=0.8823
  Client 19: DR=0.8918, FPR=0.0107, Score=0.8823
Round 12: α = [0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978, 0.04998629713445405, 0.05000072120344978, 0.05000072120344978, 0.05000072120344978]
  Client 0: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 1: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 2: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 3: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 4: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 5: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 6: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 7: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 8: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 9: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 10: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 11: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 12: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 13: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 14: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 15: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 16: DR=0.9471, FPR=0.0612, Score=0.8892
  Client 17: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 18: DR=0.9471, FPR=0.0609, Score=0.8895
  Client 19: DR=0.9471, FPR=0.0609, Score=0.8895
Round 13: α = [0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.049999906116860435, 0.050000043506713346, 0.04999958554200511, 0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.050000043506713346, 0.049999906116860435, 0.049999906116860435]
  Client 0: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 1: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 2: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 3: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 4: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 5: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 6: DR=0.9471, FPR=0.0603, Score=0.8899
  Client 7: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 8: DR=0.9471, FPR=0.0603, Score=0.8899
  Client 9: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 10: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 11: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 12: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 13: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 14: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 15: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 16: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 17: DR=0.9471, FPR=0.0603, Score=0.8900
  Client 18: DR=0.9471, FPR=0.0603, Score=0.8899
  Client 19: DR=0.9471, FPR=0.0603, Score=0.8899
Round 14: α = [0.049999929006104095, 0.049999929006104095, 0.049999929006104095, 0.049999929006104095, 0.04999988320454208, 0.04999988320454208, 0.04999988320454208, 0.049999929006104095, 0.05000162369339421, 0.04999988320454208, 0.049999929006104095, 0.04999988320454208, 0.049999929006104095, 0.049999929006104095, 0.049999929006104095, 0.049999929006104095, 0.049999929006104095, 0.049999929006104095, 0.04999988320454208, 0.049999929006104095]
  Client 0: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 1: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 2: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 3: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 4: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 5: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 6: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 7: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 8: DR=0.9472, FPR=0.0601, Score=0.8902
  Client 9: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 10: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 11: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 12: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 13: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 14: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 15: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 16: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 17: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 18: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 19: DR=0.9472, FPR=0.0602, Score=0.8902
Round 15: α = [0.049997967669995445, 0.049997967669995445, 0.05000064006594547, 0.05000073167525512, 0.05000068587057931, 0.049997967669995445, 0.04999784284618377, 0.05000076168774591, 0.05000064006594547, 0.05000073167525512, 0.05000073167525512, 0.05000059426135359, 0.05000059426135359, 0.05000068587057931, 0.05000027363038527, 0.05000064006594547, 0.05000080749261635, 0.04999828828705285, 0.05000064006594547, 0.05000080749261635]
  Client 0: DR=0.9472, FPR=0.0605, Score=0.8900
  Client 1: DR=0.9472, FPR=0.0605, Score=0.8900
  Client 2: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 3: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 4: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 5: DR=0.9472, FPR=0.0605, Score=0.8900
  Client 6: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 7: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 8: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 9: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 10: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 11: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 12: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 13: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 14: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 15: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 16: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 17: DR=0.9472, FPR=0.0605, Score=0.8900
  Client 18: DR=0.9472, FPR=0.0604, Score=0.8900
  Client 19: DR=0.9472, FPR=0.0604, Score=0.8900
Round 16: α = [0.04999927175702164, 0.04999927175702164, 0.05000376466360409, 0.04999927175702164, 0.05000096640813949, 0.04999927175702164, 0.04999927175702164, 0.04999927175702164, 0.04999927175702164, 0.04999927175702164, 0.04999927175702164, 0.04999927175702164, 0.04999927175702164, 0.04999927175702164, 0.05000096640813949, 0.04999927175702164, 0.05000036662910493, 0.05000036662910493, 0.05000376466360409, 0.04999927175702164]
  Client 0: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 1: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 2: DR=0.9472, FPR=0.0601, Score=0.8903
  Client 3: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 4: DR=0.9472, FPR=0.0601, Score=0.8902
  Client 5: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 6: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 7: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 8: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 9: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 10: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 11: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 12: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 13: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 14: DR=0.9472, FPR=0.0601, Score=0.8902
  Client 15: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 16: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 17: DR=0.9472, FPR=0.0602, Score=0.8902
  Client 18: DR=0.9472, FPR=0.0601, Score=0.8903
  Client 19: DR=0.9472, FPR=0.0602, Score=0.8902
Round 17: α = [0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.04999979705950812, 0.05000084611185765, 0.04999965965343278, 0.05000089191605432, 0.05000089191605432, 0.04999979705950812, 0.04999965965343278, 0.05000089191605432]
