Final results using Attention-Weighted FedXgbBagging:
Total rounds: 20
Number of participating clients: 20
XGBoost params: {'objective': 'binary:logistic', 'eval_metric': 'logloss', 'seed': 62529, 'n_jobs': -1, 'max_depth': 3, 'learning_rate': 0.017462960628932028, 'n_estimators': 850, 'min_child_weight': 2, 'gamma': 0.6008466563824473, 'subsample': 0.8874331341725578, 'colsample_bytree': 0.7409548092577293, 'max_delta_step': 2}
Optimal Threshold: 0.5200
Accuracy: 0.9645165724
Detection Rate: 0.8887765922
False Positive Rate: 0.0071890793

--- Per-Round Attention Weights ---
Round 1: α = [0.06475021818175043, 0.04154270326906724, 0.031832929647192254, 0.051283842946121205, 0.05127338072049104, 0.031832929647192254, 0.056526584386020054, 0.06715762409506425, 0.04811693674678629, 0.031832929647192254, 0.06721175870794922, 0.07224729494912703, 0.06119188359008557, 0.06848784262013449, 0.031832929647192254, 0.05909952108132081, 0.031832929647192254, 0.031832929647192254, 0.038657626407787825, 0.06145520441514104]
  Client 0: DR=0.7177, FPR=0.0107, Score=0.7100
  Client 19: DR=0.8314, FPR=0.0093, Score=0.8236
Round 4: α = [0.04999316513672874, 0.04999789838213212, 0.050020867572061, 0.050019732483313394, 0.04999334091000622, 0.05002943045387833, 0.049997722512216576, 0.04999316513672874, 0.049997268232928826, 0.04999316513672874, 0.05002596538194224, 0.050040131946958936, 0.04999316513672874, 0.049997524687622336, 0.05002917377365248, 0.04999316513672874, 0.05001324948415207, 0.04999316513672874, 0.049863450401323325, 0.05001525295743984]
  Client 0: DR=0.8341, FPR=0.0093, Score=0.8264
  Client 1: DR=0.8340, FPR=0.0091, Score=0.8265
  Client 2: DR=0.8347, FPR=0.0093, Score=0.8269
  Client 3: DR=0.8348, FPR=0.0094, Score=0.8269
  Client 4: DR=0.8341, FPR=0.0093, Score=0.8264
  Client 5: DR=0.8347, FPR=0.0091, Score=0.8271
  Client 6: DR=0.8340, FPR=0.0091, Score=0.8265
  Client 7: DR=0.8341, FPR=0.0093, Score=0.8264
  Client 8: DR=0.8342, FPR=0.0093, Score=0.8264
  Client 9: DR=0.8341, FPR=0.0093, Score=0.8264
  Client 10: DR=0.8346, FPR=0.0091, Score=0.8270
  Client 11: DR=0.8352, FPR=0.0094, Score=0.8273
  Client 12: DR=0.8341, FPR=0.0093, Score=0.8264
  Client 13: DR=0.8342, FPR=0.0093, Score=0.8265
  Client 14: DR=0.8347, FPR=0.0091, Score=0.8271
  Client 15: DR=0.8341, FPR=0.0093, Score=0.8264
  Client 16: DR=0.8344, FPR=0.0091, Score=0.8268
  Client 17: DR=0.8341, FPR=0.0093, Score=0.8264
  Client 18: DR=0.8315, FPR=0.0093, Score=0.8238
  Client 19: DR=0.8344, FPR=0.0091, Score=0.8268
Round 5: α = [0.049967264139257374, 0.05000917824798961, 0.049960538575104074, 0.05001206726634135, 0.05001206726634135, 0.05000537370794038, 0.04999391424771885, 0.05000597113860073, 0.04998526237552594, 0.05001206726634135, 0.050012257266512566, 0.05001704493451238, 0.05001206726634135, 0.05000327947194015, 0.04999791166884644, 0.04999199054474355, 0.05001206726634135, 0.05001206726634135, 0.049965352816747285, 0.050012257266512566]
  Client 0: DR=0.8343, FPR=0.0091, Score=0.8268
  Client 1: DR=0.8352, FPR=0.0091, Score=0.8276
  Client 2: DR=0.8344, FPR=0.0093, Score=0.8266
  Client 3: DR=0.8352, FPR=0.0091, Score=0.8277
  Client 4: DR=0.8352, FPR=0.0091, Score=0.8277
  Client 5: DR=0.8353, FPR=0.0093, Score=0.8275
  Client 6: DR=0.8349, FPR=0.0091, Score=0.8273
  Client 7: DR=0.8351, FPR=0.0091, Score=0.8275
  Client 8: DR=0.8349, FPR=0.0093, Score=0.8271
  Client 9: DR=0.8352, FPR=0.0091, Score=0.8277
  Client 10: DR=0.8352, FPR=0.0091, Score=0.8277
  Client 11: DR=0.8356, FPR=0.0094, Score=0.8278
  Client 12: DR=0.8352, FPR=0.0091, Score=0.8277
  Client 13: DR=0.8351, FPR=0.0092, Score=0.8275
  Client 14: DR=0.8350, FPR=0.0091, Score=0.8274
  Client 15: DR=0.8348, FPR=0.0091, Score=0.8273
  Client 16: DR=0.8352, FPR=0.0091, Score=0.8277
  Client 17: DR=0.8352, FPR=0.0091, Score=0.8277
  Client 18: DR=0.8343, FPR=0.0091, Score=0.8267
  Client 19: DR=0.8352, FPR=0.0091, Score=0.8277
Round 6: α = [0.049663493017054104, 0.04966384948989519, 0.049665110680886464, 0.049665110680886464, 0.04978698561198473, 0.05120997019917983, 0.049795244241577635, 0.0496658823872143, 0.0497872224180048, 0.049664480606239916, 0.049665110680886464, 0.049665110680886464, 0.049665110680886464, 0.05121997895501325, 0.04966338694523812, 0.04980342157725157, 0.05121932188578684, 0.049665110680886464, 0.04966471418627981, 0.051201384393961234]
  Client 0: DR=0.8350, FPR=0.0088, Score=0.8277
  Client 1: DR=0.8350, FPR=0.0088, Score=0.8277
  Client 2: DR=0.8352, FPR=0.0089, Score=0.8278
  Client 3: DR=0.8352, FPR=0.0089, Score=0.8278
  Client 4: DR=0.8375, FPR=0.0088, Score=0.8302
  Client 5: DR=0.8661, FPR=0.0089, Score=0.8584
  Client 6: DR=0.8378, FPR=0.0089, Score=0.8304
  Client 7: DR=0.8352, FPR=0.0089, Score=0.8278
  Client 8: DR=0.8376, FPR=0.0089, Score=0.8302
  Client 9: DR=0.8351, FPR=0.0089, Score=0.8277
  Client 10: DR=0.8352, FPR=0.0089, Score=0.8278
  Client 11: DR=0.8352, FPR=0.0089, Score=0.8278
  Client 12: DR=0.8352, FPR=0.0089, Score=0.8278
  Client 13: DR=0.8663, FPR=0.0089, Score=0.8586
  Client 14: DR=0.8350, FPR=0.0088, Score=0.8277
  Client 15: DR=0.8380, FPR=0.0089, Score=0.8305
  Client 16: DR=0.8663, FPR=0.0089, Score=0.8586
  Client 17: DR=0.8352, FPR=0.0089, Score=0.8278
  Client 18: DR=0.8351, FPR=0.0089, Score=0.8277
  Client 19: DR=0.8659, FPR=0.0089, Score=0.8582
Round 7: α = [0.05048480434581298, 0.05048480434581298, 0.050476902371441666, 0.05048622942365339, 0.04909176378448337, 0.048372471550278656, 0.05048480434581298, 0.05048622942365339, 0.048372471550278656, 0.05048726586916737, 0.04837991993425577, 0.05048480434581298, 0.05053765433508119, 0.050518369130574906, 0.05048480434581298, 0.050535320201438326, 0.05048480434581298, 0.04838227882827042, 0.050478456760473814, 0.05048584076207115]
  Client 0: DR=0.8809, FPR=0.0088, Score=0.8732
  Client 1: DR=0.8809, FPR=0.0088, Score=0.8732
  Client 2: DR=0.8807, FPR=0.0088, Score=0.8730
  Client 3: DR=0.8809, FPR=0.0088, Score=0.8732
  Client 4: DR=0.8526, FPR=0.0088, Score=0.8452
  Client 5: DR=0.8378, FPR=0.0088, Score=0.8304
  Client 6: DR=0.8809, FPR=0.0088, Score=0.8732
  Client 7: DR=0.8809, FPR=0.0088, Score=0.8732
  Client 8: DR=0.8378, FPR=0.0088, Score=0.8304
  Client 9: DR=0.8809, FPR=0.0088, Score=0.8732
  Client 10: DR=0.8379, FPR=0.0088, Score=0.8306
  Client 11: DR=0.8809, FPR=0.0088, Score=0.8732
  Client 12: DR=0.8820, FPR=0.0088, Score=0.8742
  Client 13: DR=0.8815, FPR=0.0088, Score=0.8738
  Client 14: DR=0.8809, FPR=0.0088, Score=0.8732
  Client 15: DR=0.8819, FPR=0.0088, Score=0.8742
  Client 16: DR=0.8809, FPR=0.0088, Score=0.8732
  Client 17: DR=0.8380, FPR=0.0088, Score=0.8306
  Client 18: DR=0.8807, FPR=0.0088, Score=0.8730
  Client 19: DR=0.8809, FPR=0.0088, Score=0.8732
Round 8: α = [0.050039859596973275, 0.04996966919409222, 0.050039474371710316, 0.04996966919409222, 0.050017906489423385, 0.050041143702601716, 0.04996966919409222, 0.04996966919409222, 0.05003960277980179, 0.049947746879943335, 0.04997146442950299, 0.05004255625685291, 0.04996966919409222, 0.04996966919409222, 0.05004371201271627, 0.04995107947720374, 0.05001880496555771, 0.04996966919409222, 0.050017564151385245, 0.050041400527681655]
  Client 0: DR=0.8836, FPR=0.0088, Score=0.8758
  Client 1: DR=0.8821, FPR=0.0088, Score=0.8744
  Client 2: DR=0.8836, FPR=0.0088, Score=0.8758
  Client 3: DR=0.8821, FPR=0.0088, Score=0.8744
  Client 4: DR=0.8831, FPR=0.0088, Score=0.8754
  Client 5: DR=0.8836, FPR=0.0088, Score=0.8758
  Client 6: DR=0.8821, FPR=0.0088, Score=0.8744
  Client 7: DR=0.8821, FPR=0.0088, Score=0.8744
  Client 8: DR=0.8836, FPR=0.0088, Score=0.8758
  Client 9: DR=0.8817, FPR=0.0088, Score=0.8740
  Client 10: DR=0.8822, FPR=0.0088, Score=0.8745
  Client 11: DR=0.8836, FPR=0.0088, Score=0.8759
  Client 12: DR=0.8821, FPR=0.0088, Score=0.8744
  Client 13: DR=0.8821, FPR=0.0088, Score=0.8744
  Client 14: DR=0.8836, FPR=0.0088, Score=0.8759
  Client 15: DR=0.8818, FPR=0.0088, Score=0.8740
  Client 16: DR=0.8831, FPR=0.0088, Score=0.8754
  Client 17: DR=0.8821, FPR=0.0088, Score=0.8744
  Client 18: DR=0.8831, FPR=0.0088, Score=0.8754
  Client 19: DR=0.8836, FPR=0.0088, Score=0.8759
Round 9: α = [0.050000530650558525, 0.050000530650558525, 0.05000553624562518, 0.0500015573984391, 0.050000530650558525, 0.04999365562825953, 0.04999976060348422, 0.050000530650558525, 0.050000530650558525, 0.050000530650558525, 0.05000553624562518, 0.04999558002241994, 0.050000530650558525, 0.050000530650558525, 0.049990063624009415, 0.050000658992890586, 0.0500015573984391, 0.050000530650558525, 0.050000658992890586, 0.050000658992890586]
  Client 0: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 1: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 2: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 3: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 4: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 5: DR=0.8838, FPR=0.0088, Score=0.8760
  Client 6: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 7: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 8: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 9: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 10: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 11: DR=0.8838, FPR=0.0088, Score=0.8761
  Client 12: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 13: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 14: DR=0.8837, FPR=0.0088, Score=0.8760
  Client 15: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 16: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 17: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 18: DR=0.8837, FPR=0.0085, Score=0.8762
  Client 19: DR=0.8837, FPR=0.0085, Score=0.8762
Round 10: α = [0.049993714683437634, 0.0500118554518934, 0.0499932013873847, 0.049993714683437634, 0.049993714683437634, 0.04999281641880351, 0.04999735076130554, 0.049993714683437634, 0.050002401082961126, 0.04999551126112589, 0.05000898957063724, 0.049993714683437634, 0.05002067119331838, 0.05000898957063724, 0.049993714683437634, 0.050002401082961126, 0.049993714683437634, 0.050011084358940215, 0.050002443833212035, 0.04999628124275602]
  Client 0: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 1: DR=0.8842, FPR=0.0085, Score=0.8767
  Client 2: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 3: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 4: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 5: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 6: DR=0.8839, FPR=0.0085, Score=0.8764
  Client 7: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 8: DR=0.8840, FPR=0.0086, Score=0.8765
  Client 9: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 10: DR=0.8842, FPR=0.0086, Score=0.8766
  Client 11: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 12: DR=0.8844, FPR=0.0086, Score=0.8768
  Client 13: DR=0.8842, FPR=0.0086, Score=0.8766
  Client 14: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 15: DR=0.8840, FPR=0.0086, Score=0.8765
  Client 16: DR=0.8838, FPR=0.0085, Score=0.8763
  Client 17: DR=0.8842, FPR=0.0085, Score=0.8766
  Client 18: DR=0.8840, FPR=0.0086, Score=0.8765
  Client 19: DR=0.8839, FPR=0.0085, Score=0.8763
Round 11: α = [0.04999327660869218, 0.04999327660869218, 0.05000932245650935, 0.050025077927144744, 0.05002589140659295, 0.04997335306022322, 0.05002923112944962, 0.050025506068302215, 0.04998578926893237, 0.04999327660869218, 0.04997288275025255, 0.05001257418769419, 0.04999327660869218, 0.04999327660869218, 0.0499751060323881, 0.04999327660869218, 0.04997630319972283, 0.050011033847137794, 0.050025077927144744, 0.04999319108635235]
  Client 0: DR=0.8844, FPR=0.0082, Score=0.8772
  Client 1: DR=0.8844, FPR=0.0082, Score=0.8772
  Client 2: DR=0.8851, FPR=0.0086, Score=0.8775
  Client 3: DR=0.8851, FPR=0.0082, Score=0.8778
  Client 4: DR=0.8851, FPR=0.0082, Score=0.8778
  Client 5: DR=0.8844, FPR=0.0086, Score=0.8768
  Client 6: DR=0.8852, FPR=0.0082, Score=0.8779
  Client 7: DR=0.8851, FPR=0.0082, Score=0.8778
  Client 8: DR=0.8843, FPR=0.0082, Score=0.8770
  Client 9: DR=0.8844, FPR=0.0082, Score=0.8772
  Client 10: DR=0.8844, FPR=0.0086, Score=0.8768
  Client 11: DR=0.8852, FPR=0.0086, Score=0.8776
  Client 12: DR=0.8844, FPR=0.0082, Score=0.8772
  Client 13: DR=0.8844, FPR=0.0082, Score=0.8772
  Client 14: DR=0.8844, FPR=0.0086, Score=0.8768
  Client 15: DR=0.8844, FPR=0.0082, Score=0.8772
  Client 16: DR=0.8844, FPR=0.0086, Score=0.8768
  Client 17: DR=0.8851, FPR=0.0086, Score=0.8775
  Client 18: DR=0.8851, FPR=0.0082, Score=0.8778
  Client 19: DR=0.8844, FPR=0.0082, Score=0.8772
Round 12: α = [0.04999562598737627, 0.049994293318147566, 0.05001200297642964, 0.04999562598737627, 0.05001200297642964, 0.05001179641182948, 0.049994293318147566, 0.049994293318147566, 0.05001076914117322, 0.04999562598737627, 0.05001106174487028, 0.04999562598737627, 0.04999498569043985, 0.04999442163032539, 0.04999498569043985, 0.04999562598737627, 0.04999562598737627, 0.049994001495977075, 0.05001076914117322, 0.049996567222212226]
  Client 0: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 1: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 2: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 3: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 4: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 5: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 6: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 7: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 8: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 9: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 10: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 11: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 12: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 13: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 14: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 15: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 16: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 17: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 18: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 19: DR=0.8891, FPR=0.0086, Score=0.8815
Round 13: α = [0.050003883438263376, 0.049988272196486175, 0.05000670799246555, 0.0500039324972565, 0.050003883438263376, 0.050006371951717365, 0.05000495962147193, 0.050003883438263376, 0.049987502422303674, 0.04998686095287326, 0.050005167306758774, 0.050006874416943195, 0.050003883438263376, 0.04998969009575998, 0.050003883438263376, 0.04998857835758935, 0.04998879197527687, 0.050003883438263376, 0.050006243556410375, 0.05000674602710689]
  Client 0: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 1: DR=0.8892, FPR=0.0086, Score=0.8815
  Client 2: DR=0.8892, FPR=0.0082, Score=0.8819
  Client 3: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 4: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 5: DR=0.8892, FPR=0.0082, Score=0.8819
  Client 6: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 7: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 8: DR=0.8892, FPR=0.0086, Score=0.8815
  Client 9: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 10: DR=0.8892, FPR=0.0082, Score=0.8819
  Client 11: DR=0.8892, FPR=0.0083, Score=0.8819
  Client 12: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 13: DR=0.8892, FPR=0.0086, Score=0.8815
  Client 14: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 15: DR=0.8891, FPR=0.0086, Score=0.8815
  Client 16: DR=0.8892, FPR=0.0086, Score=0.8815
  Client 17: DR=0.8891, FPR=0.0082, Score=0.8818
  Client 18: DR=0.8892, FPR=0.0082, Score=0.8819
  Client 19: DR=0.8892, FPR=0.0083, Score=0.8819
Round 14: α = [0.050000237492831355, 0.050000237492831355, 0.050000237492831355, 0.050000237492831355, 0.050000494247174315, 0.04999869699446068, 0.050000237492831355, 0.050000237492831355, 0.050000494247174315, 0.04999869699446068, 0.04999895374089309, 0.050000237492831355, 0.050000237492831355, 0.050000237492831355, 0.050000494247174315, 0.050000237492831355, 0.050000237492831355, 0.050000237492831355, 0.04999882536751209, 0.050000494247174315]
  Client 0: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 1: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 2: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 3: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 4: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 5: DR=0.8892, FPR=0.0082, Score=0.8819
  Client 6: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 7: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 8: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 9: DR=0.8892, FPR=0.0082, Score=0.8819
  Client 10: DR=0.8892, FPR=0.0082, Score=0.8819
  Client 11: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 12: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 13: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 14: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 15: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 16: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 17: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 18: DR=0.8892, FPR=0.0082, Score=0.8819
  Client 19: DR=0.8893, FPR=0.0082, Score=0.8820
Round 15: α = [0.049997963812378726, 0.04999886410954546, 0.04999886410954546, 0.05000361414784475, 0.0499977070202076, 0.05000117488262383, 0.05000130326203727, 0.049999120856836006, 0.04999886410954546, 0.05000040461306507, 0.04999886410954546, 0.05000117488262383, 0.04999886410954546, 0.049997963812378726, 0.050003742533521085, 0.04999886410954546, 0.04999886410954546, 0.05000091812478578, 0.050001688402255315, 0.05000117488262383]
  Client 0: DR=0.8891, FPR=0.0080, Score=0.8820
  Client 1: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 2: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 3: DR=0.8894, FPR=0.0082, Score=0.8821
  Client 4: DR=0.8891, FPR=0.0080, Score=0.8820
  Client 5: DR=0.8894, FPR=0.0082, Score=0.8821
  Client 6: DR=0.8894, FPR=0.0082, Score=0.8821
  Client 7: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 8: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 9: DR=0.8894, FPR=0.0082, Score=0.8820
  Client 10: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 11: DR=0.8894, FPR=0.0082, Score=0.8821
  Client 12: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 13: DR=0.8891, FPR=0.0080, Score=0.8820
  Client 14: DR=0.8894, FPR=0.0082, Score=0.8821
  Client 15: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 16: DR=0.8893, FPR=0.0082, Score=0.8820
  Client 17: DR=0.8894, FPR=0.0082, Score=0.8821
  Client 18: DR=0.8894, FPR=0.0082, Score=0.8821
  Client 19: DR=0.8894, FPR=0.0082, Score=0.8821
Round 16: α = [0.04999985233116473, 0.04999959552904371, 0.04999998073271985, 0.04999959552904371, 0.04999985233116473, 0.04999955253011278, 0.05000126517100917, 0.04999985233116473, 0.04999959552904371, 0.05000126517100917, 0.04999980933176258, 0.04999985233116473, 0.04999955253011278, 0.04999955253011278, 0.05000083702387548, 0.049999937733082096, 0.04999985233116473, 0.04999985233116473, 0.04999998073271985, 0.050000365939363654]
  Client 0: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 1: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 2: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 3: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 4: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 5: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 6: DR=0.8894, FPR=0.0082, Score=0.8821
  Client 7: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 8: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 9: DR=0.8894, FPR=0.0082, Score=0.8821
  Client 10: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 11: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 12: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 13: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 14: DR=0.8894, FPR=0.0082, Score=0.8821
  Client 15: DR=0.8892, FPR=0.0080, Score=0.8821
  Client 16: DR=0.8892, FPR=0.0080, Score=0.8821
