Final results using Attention-Weighted FedXgbBagging:
Total rounds: 20
Number of participating clients: 20
XGBoost params: {'objective': 'binary:logistic', 'eval_metric': 'logloss', 'seed': 79397, 'n_jobs': -1, 'max_depth': 9, 'learning_rate': 0.20211525651495557, 'n_estimators': 900, 'min_child_weight': 1, 'gamma': 0.0011375210935630209, 'subsample': 0.8669667098532958, 'colsample_bytree': 0.9319591927218307, 'max_delta_step': 8}
Optimal Threshold: 0.9900
Accuracy: 0.4042439931
Detection Rate: 0.8167543860
False Positive Rate: 0.8891745180

--- Per-Round Attention Weights ---
Round 1: α = [0.04992953793870473, 0.04988324595606143, 0.049872446314821996, 0.0500919393855442, 0.04987848889040394, 0.05009269717060719, 0.05015394126154626, 0.050071214368298846, 0.05014249019099105, 0.04986850619540605, 0.05017333628596637, 0.0501147284773493, 0.04987485490335442, 0.04992760014964459, 0.04986934845309886, 0.05001965763685321, 0.050043555674456945, 0.049906083251048936, 0.050162683679376444, 0.049923643816465205]
  Client 0: DR=0.8624, FPR=0.0019, Score=0.8607
  Client 18: DR=0.8758, FPR=0.0078, Score=0.8689
  Client 19: DR=0.8765, FPR=0.0077, Score=0.8698
Round 6: α = [0.0500030913977525, 0.04999526223838025, 0.04999700324510849, 0.04999856457238317, 0.04999935816506517, 0.04999774473439495, 0.04999452398402787, 0.04999708129828863, 0.04999738862926007, 0.0499973117963401, 0.050012187065274105, 0.049988104913589265, 0.04999958938877311, 0.04999716789140039, 0.049996938859530736, 0.04999563068500559, 0.050016590813805176, 0.050000332886606186, 0.050015180132169317, 0.05000094730284499]
  Client 0: DR=0.9837, FPR=0.9064, Score=0.0920
  Client 1: DR=0.9833, FPR=0.9066, Score=0.0919
  Client 2: DR=0.9836, FPR=0.9066, Score=0.0919
  Client 3: DR=0.9838, FPR=0.9065, Score=0.0919
  Client 4: DR=0.9839, FPR=0.9065, Score=0.0920
  Client 5: DR=0.9836, FPR=0.9065, Score=0.0919
  Client 6: DR=0.9838, FPR=0.9066, Score=0.0919
  Client 7: DR=0.9838, FPR=0.9066, Score=0.0919
  Client 8: DR=0.9838, FPR=0.9066, Score=0.0919
  Client 9: DR=0.9838, FPR=0.9066, Score=0.0919
  Client 10: DR=0.9838, FPR=0.9063, Score=0.0922
  Client 11: DR=0.9839, FPR=0.9068, Score=0.0917
  Client 12: DR=0.9840, FPR=0.9065, Score=0.0920
  Client 13: DR=0.9834, FPR=0.9065, Score=0.0919
  Client 14: DR=0.9835, FPR=0.9065, Score=0.0919
  Client 15: DR=0.9831, FPR=0.9065, Score=0.0919
  Client 16: DR=0.9840, FPR=0.9062, Score=0.0923
  Client 17: DR=0.9842, FPR=0.9065, Score=0.0920
  Client 18: DR=0.9838, FPR=0.9062, Score=0.0923
  Client 19: DR=0.9843, FPR=0.9065, Score=0.0920
Round 7: α = [0.04996390742755291, 0.050020901176573776, 0.050015098581283376, 0.05001966770974269, 0.050015630639686386, 0.04996846621407787, 0.05001924192126907, 0.05001411557774481, 0.05001899840681445, 0.049979966899252326, 0.049924527036857534, 0.0499765768831463, 0.04998921594261631, 0.050012302064550644, 0.05001866093333899, 0.050012520719986304, 0.05004579685822943, 0.05002455746382636, 0.049997237063474594, 0.04996261047997589]
  Client 0: DR=0.8647, FPR=0.0189, Score=0.8484
  Client 1: DR=0.8652, FPR=0.0181, Score=0.8495
  Client 2: DR=0.8649, FPR=0.0179, Score=0.8494
  Client 3: DR=0.8648, FPR=0.0177, Score=0.8495
  Client 4: DR=0.8650, FPR=0.0180, Score=0.8494
  Client 5: DR=0.8651, FPR=0.0192, Score=0.8485
  Client 6: DR=0.8650, FPR=0.0179, Score=0.8495
  Client 7: DR=0.8650, FPR=0.0180, Score=0.8494
  Client 8: DR=0.8651, FPR=0.0180, Score=0.8495
  Client 9: DR=0.8651, FPR=0.0189, Score=0.8487
  Client 10: DR=0.8633, FPR=0.0182, Score=0.8476
  Client 11: DR=0.8650, FPR=0.0189, Score=0.8487
  Client 12: DR=0.8645, FPR=0.0180, Score=0.8489
  Client 13: DR=0.8649, FPR=0.0180, Score=0.8494
  Client 14: DR=0.8651, FPR=0.0180, Score=0.8495
  Client 15: DR=0.8647, FPR=0.0178, Score=0.8494
  Client 16: DR=0.8651, FPR=0.0174, Score=0.8500
  Client 17: DR=0.8648, FPR=0.0176, Score=0.8496
  Client 18: DR=0.8648, FPR=0.0182, Score=0.8491
  Client 19: DR=0.8648, FPR=0.0190, Score=0.8484
Round 8: α = [0.05001972744872881, 0.049996598499319714, 0.050016684772464855, 0.0499740418570978, 0.05007021158433536, 0.049916778353768516, 0.04998215888651236, 0.049999256853702996, 0.049939205346555125, 0.05003473801329714, 0.05002227142380606, 0.05003757797679354, 0.050022765863134824, 0.04999560657266958, 0.05000328116193772, 0.049975256147947476, 0.050029480467122016, 0.04994766247606119, 0.05001381568648963, 0.05000288060825515]
  Client 0: DR=0.8863, FPR=0.8904, Score=0.0971
  Client 1: DR=0.8865, FPR=0.8909, Score=0.0967
  Client 2: DR=0.8874, FPR=0.8906, Score=0.0971
  Client 3: DR=0.8868, FPR=0.8915, Score=0.0962
  Client 4: DR=0.8926, FPR=0.8900, Score=0.0982
  Client 5: DR=0.8882, FPR=0.8929, Score=0.0951
  Client 6: DR=0.8890, FPR=0.8916, Score=0.0964
  Client 7: DR=0.8868, FPR=0.8909, Score=0.0967
  Client 8: DR=0.8864, FPR=0.8922, Score=0.0955
  Client 9: DR=0.8897, FPR=0.8905, Score=0.0974
  Client 10: DR=0.8873, FPR=0.8904, Score=0.0972
  Client 11: DR=0.8908, FPR=0.8905, Score=0.0975
  Client 12: DR=0.8880, FPR=0.8905, Score=0.0972
  Client 13: DR=0.8873, FPR=0.8911, Score=0.0967
  Client 14: DR=0.8875, FPR=0.8909, Score=0.0968
  Client 15: DR=0.8873, FPR=0.8915, Score=0.0963
  Client 16: DR=0.8919, FPR=0.8909, Score=0.0973
  Client 17: DR=0.8874, FPR=0.8921, Score=0.0957
  Client 18: DR=0.8895, FPR=0.8909, Score=0.0970
  Client 19: DR=0.8881, FPR=0.8910, Score=0.0968
Round 9: α = [0.050003115622007877, 0.050002358701406485, 0.050028902086667874, 0.049979855321237526, 0.05001708318348718, 0.049993910393993896, 0.04998013781077883, 0.05000488691215879, 0.04999252743447822, 0.05001771970763761, 0.05001110905356785, 0.04999630760147921, 0.050014326200550775, 0.04999300277860671, 0.05000712954709427, 0.04997747783045175, 0.050005114641904554, 0.04998125557074361, 0.049985462311709083, 0.050008317290037844]
  Client 0: DR=0.8508, FPR=0.0338, Score=0.8220
  Client 1: DR=0.8507, FPR=0.0338, Score=0.8220
  Client 2: DR=0.8508, FPR=0.0333, Score=0.8225
  Client 3: DR=0.8508, FPR=0.0344, Score=0.8215
  Client 4: DR=0.8508, FPR=0.0335, Score=0.8223
  Client 5: DR=0.8506, FPR=0.0339, Score=0.8218
  Client 6: DR=0.8507, FPR=0.0343, Score=0.8216
  Client 7: DR=0.8507, FPR=0.0336, Score=0.8220
  Client 8: DR=0.8508, FPR=0.0341, Score=0.8218
  Client 9: DR=0.8508, FPR=0.0335, Score=0.8223
  Client 10: DR=0.8508, FPR=0.0337, Score=0.8222
  Client 11: DR=0.8509, FPR=0.0341, Score=0.8219
  Client 12: DR=0.8509, FPR=0.0336, Score=0.8222
  Client 13: DR=0.8507, FPR=0.0340, Score=0.8218
  Client 14: DR=0.8508, FPR=0.0338, Score=0.8221
  Client 15: DR=0.8508, FPR=0.0344, Score=0.8215
  Client 16: DR=0.8507, FPR=0.0337, Score=0.8221
  Client 17: DR=0.8505, FPR=0.0340, Score=0.8216
  Client 18: DR=0.8508, FPR=0.0343, Score=0.8217
  Client 19: DR=0.8509, FPR=0.0338, Score=0.8221
Round 10: α = [0.04999872318439725, 0.049999600858367056, 0.049997601521206525, 0.049998409501938214, 0.05000105904652983, 0.04999776808611198, 0.049994154365827354, 0.05000499838868683, 0.05000140669179281, 0.04999897792069106, 0.05000002798053243, 0.049994819106696876, 0.050002337234929126, 0.05000200098353834, 0.05000374660070477, 0.05000264485478387, 0.0499992621324908, 0.049998871003082444, 0.05000506390400689, 0.049998526633685564]
  Client 0: DR=0.7340, FPR=0.9058, Score=0.0691
  Client 1: DR=0.7342, FPR=0.9058, Score=0.0691
  Client 2: DR=0.7333, FPR=0.9058, Score=0.0691
  Client 3: DR=0.7333, FPR=0.9057, Score=0.0691
  Client 4: DR=0.7333, FPR=0.9057, Score=0.0692
  Client 5: DR=0.7338, FPR=0.9058, Score=0.0691
  Client 6: DR=0.7330, FPR=0.9058, Score=0.0690
  Client 7: DR=0.7347, FPR=0.9057, Score=0.0692
  Client 8: DR=0.7339, FPR=0.9057, Score=0.0692
  Client 9: DR=0.7334, FPR=0.9057, Score=0.0691
  Client 10: DR=0.7342, FPR=0.9058, Score=0.0691
  Client 11: DR=0.7329, FPR=0.9058, Score=0.0690
  Client 12: DR=0.7348, FPR=0.9058, Score=0.0692
  Client 13: DR=0.7340, FPR=0.9057, Score=0.0692
  Client 14: DR=0.7347, FPR=0.9058, Score=0.0692
  Client 15: DR=0.7342, FPR=0.9058, Score=0.0692
  Client 16: DR=0.7334, FPR=0.9057, Score=0.0691
  Client 17: DR=0.7324, FPR=0.9056, Score=0.0691
  Client 18: DR=0.7350, FPR=0.9058, Score=0.0692
  Client 19: DR=0.7332, FPR=0.9057, Score=0.0691
Round 11: α = [0.04999943656752854, 0.04999334438454501, 0.05000758821864118, 0.05000572102485656, 0.0499974221358567, 0.04998188804644001, 0.05000690570115479, 0.049995798785044884, 0.050011039738984596, 0.050003320513720056, 0.049987500514600616, 0.04999673136703436, 0.04999227005806781, 0.05000415972534163, 0.050003610576711315, 0.05001623109829324, 0.049998888359093004, 0.05000583059145277, 0.050011852626657596, 0.0499804599659753]
  Client 0: DR=0.8449, FPR=0.0274, Score=0.8218
  Client 1: DR=0.8447, FPR=0.0272, Score=0.8217
  Client 2: DR=0.8448, FPR=0.0271, Score=0.8219
  Client 3: DR=0.8448, FPR=0.0271, Score=0.8219
  Client 4: DR=0.8446, FPR=0.0271, Score=0.8217
  Client 5: DR=0.8444, FPR=0.0272, Score=0.8214
  Client 6: DR=0.8448, FPR=0.0271, Score=0.8219
  Client 7: DR=0.8447, FPR=0.0273, Score=0.8217
  Client 8: DR=0.8450, FPR=0.0272, Score=0.8220
  Client 9: DR=0.8448, FPR=0.0272, Score=0.8219
  Client 10: DR=0.8444, FPR=0.0271, Score=0.8215
  Client 11: DR=0.8448, FPR=0.0273, Score=0.8217
  Client 12: DR=0.8447, FPR=0.0273, Score=0.8216
  Client 13: DR=0.8449, FPR=0.0272, Score=0.8219
  Client 14: DR=0.8447, FPR=0.0270, Score=0.8219
  Client 15: DR=0.8452, FPR=0.0273, Score=0.8221
  Client 16: DR=0.8446, FPR=0.0271, Score=0.8218
  Client 17: DR=0.8447, FPR=0.0270, Score=0.8219
  Client 18: DR=0.8451, FPR=0.0273, Score=0.8220
  Client 19: DR=0.8443, FPR=0.0271, Score=0.8214
Round 12: α = [0.050004722718629185, 0.05000831987347844, 0.04999940792820098, 0.05000392961169511, 0.0500023361905671, 0.049992452188003814, 0.04999977619692315, 0.05000326642707152, 0.049996193528071636, 0.0499997850033614, 0.050005023577114255, 0.0499985765870262, 0.05000536230246461, 0.04999879480831031, 0.04999504290631341, 0.05000482280430985, 0.04999463873949724, 0.04999300323209282, 0.049999471178478305, 0.04999507419839063]
  Client 0: DR=0.7206, FPR=0.9277, Score=0.0521
  Client 1: DR=0.7210, FPR=0.9277, Score=0.0522
  Client 2: DR=0.7215, FPR=0.9280, Score=0.0520
  Client 3: DR=0.7208, FPR=0.9278, Score=0.0521
  Client 4: DR=0.7201, FPR=0.9277, Score=0.0520
  Client 5: DR=0.7207, FPR=0.9281, Score=0.0518
  Client 6: DR=0.7190, FPR=0.9277, Score=0.0520
  Client 7: DR=0.7208, FPR=0.9278, Score=0.0521
  Client 8: DR=0.7206, FPR=0.9279, Score=0.0519
  Client 9: DR=0.7213, FPR=0.9279, Score=0.0520
  Client 10: DR=0.7206, FPR=0.9277, Score=0.0521
  Client 11: DR=0.7203, FPR=0.9279, Score=0.0520
  Client 12: DR=0.7207, FPR=0.9277, Score=0.0521
  Client 13: DR=0.7211, FPR=0.9279, Score=0.0520
  Client 14: DR=0.7207, FPR=0.9280, Score=0.0519
  Client 15: DR=0.7210, FPR=0.9278, Score=0.0521
  Client 16: DR=0.7207, FPR=0.9280, Score=0.0519
  Client 17: DR=0.7202, FPR=0.9280, Score=0.0519
  Client 18: DR=0.7212, FPR=0.9279, Score=0.0520
  Client 19: DR=0.7205, FPR=0.9280, Score=0.0519
Round 13: α = [0.05006005910841048, 0.050063301648502076, 0.050060475768976494, 0.04996848417874652, 0.049988756508463336, 0.04998516964591344, 0.04997882369977299, 0.04998443988159296, 0.049970175711600895, 0.049995749082362505, 0.049989172983834686, 0.049981902091095404, 0.049997702260527854, 0.04999987697365903, 0.050068405117794056, 0.04998086721840538, 0.049981269469013864, 0.04998963529857117, 0.04997834194883778, 0.04997739140391919]
  Client 0: DR=0.8031, FPR=0.0263, Score=0.7820
  Client 1: DR=0.8032, FPR=0.0263, Score=0.7821
  Client 2: DR=0.8030, FPR=0.0262, Score=0.7820
  Client 3: DR=0.8013, FPR=0.0264, Score=0.7802
  Client 4: DR=0.8015, FPR=0.0261, Score=0.7806
  Client 5: DR=0.8015, FPR=0.0261, Score=0.7805
  Client 6: DR=0.8014, FPR=0.0262, Score=0.7804
  Client 7: DR=0.8016, FPR=0.0263, Score=0.7805
  Client 8: DR=0.8013, FPR=0.0264, Score=0.7802
  Client 9: DR=0.8016, FPR=0.0260, Score=0.7807
  Client 10: DR=0.8015, FPR=0.0261, Score=0.7806
  Client 11: DR=0.8014, FPR=0.0261, Score=0.7804
  Client 12: DR=0.8017, FPR=0.0261, Score=0.7808
  Client 13: DR=0.8015, FPR=0.0258, Score=0.7808
  Client 14: DR=0.8031, FPR=0.0261, Score=0.7822
  Client 15: DR=0.8014, FPR=0.0262, Score=0.7804
  Client 16: DR=0.8016, FPR=0.0264, Score=0.7804
  Client 17: DR=0.8015, FPR=0.0260, Score=0.7806
  Client 18: DR=0.8013, FPR=0.0261, Score=0.7804
  Client 19: DR=0.8013, FPR=0.0261, Score=0.7804
Round 14: α = [0.0499941270431112, 0.049998824880813635, 0.05000397076093598, 0.050000971054835, 0.050001017797012, 0.05000362004667977, 0.049995285670204635, 0.050002849067685526, 0.049995907817911106, 0.050003441148611154, 0.04999951773744749, 0.0499990483732837, 0.04999530115437749, 0.04999954852882794, 0.04999913910678675, 0.05000119002206396, 0.04999859051571212, 0.05000390830464608, 0.05000283361966141, 0.05000090734939324]
  Client 0: DR=0.7976, FPR=0.9149, Score=0.0679
  Client 1: DR=0.7979, FPR=0.9148, Score=0.0680
  Client 2: DR=0.7986, FPR=0.9148, Score=0.0681
  Client 3: DR=0.7978, FPR=0.9147, Score=0.0680
  Client 4: DR=0.7978, FPR=0.9147, Score=0.0680
  Client 5: DR=0.7990, FPR=0.9148, Score=0.0681
  Client 6: DR=0.7978, FPR=0.9149, Score=0.0679
  Client 7: DR=0.7989, FPR=0.9148, Score=0.0681
  Client 8: DR=0.7979, FPR=0.9149, Score=0.0679
  Client 9: DR=0.7989, FPR=0.9148, Score=0.0681
  Client 10: DR=0.7983, FPR=0.9148, Score=0.0680
  Client 11: DR=0.7975, FPR=0.9148, Score=0.0680
  Client 12: DR=0.7979, FPR=0.9149, Score=0.0679
  Client 13: DR=0.7980, FPR=0.9148, Score=0.0680
  Client 14: DR=0.7992, FPR=0.9149, Score=0.0680
  Client 15: DR=0.7980, FPR=0.9148, Score=0.0680
  Client 16: DR=0.7977, FPR=0.9148, Score=0.0680
  Client 17: DR=0.7985, FPR=0.9148, Score=0.0681
  Client 18: DR=0.7984, FPR=0.9148, Score=0.0681
  Client 19: DR=0.7992, FPR=0.9149, Score=0.0680
Round 15: α = [0.04999659168008352, 0.04998865684355631, 0.04998316868612604, 0.0499913288296051, 0.050016818975103954, 0.04998089996945057, 0.05001789212238855, 0.05000830608455187, 0.05001947216561013, 0.04998274760044867, 0.05000206158309373, 0.05001708789898364, 0.05000242839178419, 0.05000394178470763, 0.049984781614365745, 0.04999989029838246, 0.049988248465100416, 0.04998099543063394, 0.05001983346291394, 0.05001484811310972]
  Client 0: DR=0.8314, FPR=0.0258, Score=0.8099
  Client 1: DR=0.8312, FPR=0.0258, Score=0.8097
  Client 2: DR=0.8313, FPR=0.0261, Score=0.8096
  Client 3: DR=0.8314, FPR=0.0260, Score=0.8098
  Client 4: DR=0.8321, FPR=0.0263, Score=0.8103
  Client 5: DR=0.8312, FPR=0.0260, Score=0.8096
  Client 6: DR=0.8321, FPR=0.0262, Score=0.8103
  Client 7: DR=0.8319, FPR=0.0262, Score=0.8101
  Client 8: DR=0.8323, FPR=0.0264, Score=0.8103
  Client 9: DR=0.8315, FPR=0.0263, Score=0.8096
  Client 10: DR=0.8321, FPR=0.0266, Score=0.8100
  Client 11: DR=0.8319, FPR=0.0260, Score=0.8103
  Client 12: DR=0.8314, FPR=0.0258, Score=0.8100
  Client 13: DR=0.8320, FPR=0.0264, Score=0.8100
  Client 14: DR=0.8317, FPR=0.0265, Score=0.8097
  Client 15: DR=0.8316, FPR=0.0261, Score=0.8100
  Client 16: DR=0.8315, FPR=0.0262, Score=0.8097
  Client 17: DR=0.8313, FPR=0.0262, Score=0.8096
  Client 18: DR=0.8320, FPR=0.0260, Score=0.8104
  Client 19: DR=0.8317, FPR=0.0258, Score=0.8103
Round 16: α = [0.05001453443901032, 0.050018426984988325, 0.04996040545896973, 0.05000317996958995, 0.05000330849818615, 0.049999194090033755, 0.050013120197974374, 0.05001851163988368, 0.050007191185243396, 0.050008978419310984, 0.04999487447109508, 0.04995989080070788, 0.0500024170495278, 0.050005840300063685, 0.050002108205941226, 0.04995711971313172, 0.04999837198405458, 0.05000392587281451, 0.05000814551838057, 0.050020455201092294]
  Client 0: DR=0.8949, FPR=0.9048, Score=0.0852
  Client 1: DR=0.8961, FPR=0.9048, Score=0.0853
  Client 2: DR=0.8955, FPR=0.9061, Score=0.0841
  Client 3: DR=0.8950, FPR=0.9050, Score=0.0850
  Client 4: DR=0.8954, FPR=0.9051, Score=0.0850
  Client 5: DR=0.8946, FPR=0.9051, Score=0.0849
  Client 6: DR=0.8949, FPR=0.9048, Score=0.0852
  Client 7: DR=0.8958, FPR=0.9048, Score=0.0853
  Client 8: DR=0.8954, FPR=0.9050, Score=0.0851
  Client 9: DR=0.8961, FPR=0.9050, Score=0.0851
  Client 10: DR=0.8947, FPR=0.9052, Score=0.0848
  Client 11: DR=0.8954, FPR=0.9061, Score=0.0841
  Client 12: DR=0.8954, FPR=0.9051, Score=0.0850
  Client 13: DR=0.8959, FPR=0.9051, Score=0.0850
  Client 14: DR=0.8952, FPR=0.9051, Score=0.0850
  Client 15: DR=0.8954, FPR=0.9061, Score=0.0841
  Client 16: DR=0.8952, FPR=0.9052, Score=0.0849
