Final results using Attention-Weighted FedXgbBagging:
Total rounds: 20
Number of participating clients: 12
XGBoost params: {'objective': 'binary:logistic', 'eval_metric': 'logloss', 'seed': 79397, 'n_jobs': -1, 'max_depth': 9, 'learning_rate': 0.20211525651495557, 'n_estimators': 900, 'min_child_weight': 1, 'gamma': 0.0011375210935630209, 'subsample': 0.8669667098532958, 'colsample_bytree': 0.9319591927218307, 'max_delta_step': 8}
Optimal Threshold: 0.0900
Accuracy: 0.9447624603
Detection Rate: 0.8761403509
False Positive Rate: 0.0064266550

--- Per-Round Attention Weights ---
Round 1: α = [0.08329890302427655, 0.08339311554115923, 0.08335153205025844, 0.08313357296897046, 0.08346757678677555, 0.08343699644512792, 0.08338396228897015, 0.08331710101908574, 0.08329200030922596, 0.08336191454792885, 0.08328063524488456, 0.08328268977333649]
  Client 0: DR=0.8621, FPR=0.0011, Score=0.8611
Round 5: α = [0.08336606407927578, 0.08327008904214783, 0.08331605338709701, 0.0832580854513797, 0.08344242494311607, 0.08329326530176853, 0.08329806734240293, 0.08329263235404825, 0.08340115168872543, 0.08339722859149018, 0.0833616554207881, 0.08330328239776003]
  Client 0: DR=0.9991, FPR=0.7462, Score=0.2536
  Client 1: DR=0.9991, FPR=0.7473, Score=0.2524
  Client 2: DR=0.9992, FPR=0.7468, Score=0.2530
  Client 3: DR=0.9991, FPR=0.7475, Score=0.2523
  Client 4: DR=0.9990, FPR=0.7452, Score=0.2545
  Client 5: DR=0.9991, FPR=0.7471, Score=0.2527
  Client 6: DR=0.9991, FPR=0.7470, Score=0.2528
  Client 7: DR=0.9992, FPR=0.7471, Score=0.2527
  Client 8: DR=0.9991, FPR=0.7458, Score=0.2540
  Client 9: DR=0.9991, FPR=0.7458, Score=0.2540
  Client 10: DR=0.9992, FPR=0.7463, Score=0.2535
  Client 11: DR=0.9991, FPR=0.7469, Score=0.2528
Round 6: α = [0.08336476502703334, 0.08333035390507934, 0.08334159415898441, 0.08334430383515062, 0.0833245641455445, 0.08330636184721772, 0.08334760449393906, 0.08331391641666235, 0.08333573028426419, 0.08330509550819534, 0.08333368426086013, 0.08335202611706889]
  Client 0: DR=0.8623, FPR=0.0005, Score=0.8618
  Client 1: DR=0.8618, FPR=0.0005, Score=0.8614
  Client 2: DR=0.8619, FPR=0.0005, Score=0.8615
  Client 3: DR=0.8620, FPR=0.0005, Score=0.8615
  Client 4: DR=0.8617, FPR=0.0005, Score=0.8613
  Client 5: DR=0.8615, FPR=0.0005, Score=0.8611
  Client 6: DR=0.8620, FPR=0.0005, Score=0.8616
  Client 7: DR=0.8616, FPR=0.0005, Score=0.8612
  Client 8: DR=0.8618, FPR=0.0005, Score=0.8614
  Client 9: DR=0.8615, FPR=0.0004, Score=0.8611
  Client 10: DR=0.8618, FPR=0.0004, Score=0.8614
  Client 11: DR=0.8620, FPR=0.0005, Score=0.8616
Round 7: α = [0.08329908679374903, 0.0833368164827034, 0.08333203221615092, 0.08334692914065758, 0.08336560897873749, 0.08336133624457001, 0.08329930791802645, 0.08332266504990114, 0.08333696309966102, 0.08331467963009648, 0.08332908090468687, 0.08335549354105966]
  Client 0: DR=0.9985, FPR=0.7256, Score=0.2740
  Client 1: DR=0.9985, FPR=0.7251, Score=0.2745
  Client 2: DR=0.9986, FPR=0.7252, Score=0.2744
  Client 3: DR=0.9985, FPR=0.7250, Score=0.2746
  Client 4: DR=0.9985, FPR=0.7248, Score=0.2748
  Client 5: DR=0.9985, FPR=0.7248, Score=0.2748
  Client 6: DR=0.9985, FPR=0.7256, Score=0.2740
  Client 7: DR=0.9985, FPR=0.7253, Score=0.2743
  Client 8: DR=0.9985, FPR=0.7251, Score=0.2745
  Client 9: DR=0.9985, FPR=0.7254, Score=0.2742
  Client 10: DR=0.9985, FPR=0.7252, Score=0.2744
  Client 11: DR=0.9985, FPR=0.7249, Score=0.2747
Round 8: α = [0.083307962155488, 0.08337572983382614, 0.08333283354459507, 0.08338718028858275, 0.08337580327811078, 0.08332574065920366, 0.08331561291407448, 0.08315406498913057, 0.08337773373747616, 0.08337981105866678, 0.08335213346974248, 0.08331539407110315]
  Client 0: DR=0.8610, FPR=0.0014, Score=0.8599
  Client 1: DR=0.8613, FPR=0.0007, Score=0.8607
  Client 2: DR=0.8613, FPR=0.0013, Score=0.8602
  Client 3: DR=0.8614, FPR=0.0007, Score=0.8608
  Client 4: DR=0.8613, FPR=0.0007, Score=0.8607
  Client 5: DR=0.8612, FPR=0.0013, Score=0.8601
  Client 6: DR=0.8611, FPR=0.0014, Score=0.8600
  Client 7: DR=0.8614, FPR=0.0039, Score=0.8580
  Client 8: DR=0.8613, FPR=0.0007, Score=0.8607
  Client 9: DR=0.8613, FPR=0.0007, Score=0.8607
  Client 10: DR=0.8615, FPR=0.0013, Score=0.8604
  Client 11: DR=0.8611, FPR=0.0013, Score=0.8600
Round 9: α = [0.08332540475215516, 0.0833389183011627, 0.0833203271950161, 0.08333192662810623, 0.08333889563314206, 0.0833331121271006, 0.08333523817834095, 0.08333479019849928, 0.0833370050809832, 0.0833394102764163, 0.08334330354590322, 0.08332166808317426]
  Client 0: DR=0.9983, FPR=0.7064, Score=0.2931
  Client 1: DR=0.9981, FPR=0.7062, Score=0.2932
  Client 2: DR=0.9982, FPR=0.7065, Score=0.2930
  Client 3: DR=0.9982, FPR=0.7063, Score=0.2932
  Client 4: DR=0.9983, FPR=0.7062, Score=0.2932
  Client 5: DR=0.9982, FPR=0.7063, Score=0.2932
  Client 6: DR=0.9981, FPR=0.7063, Score=0.2932
  Client 7: DR=0.9982, FPR=0.7063, Score=0.2932
  Client 8: DR=0.9982, FPR=0.7063, Score=0.2932
  Client 9: DR=0.9983, FPR=0.7062, Score=0.2932
  Client 10: DR=0.9983, FPR=0.7062, Score=0.2933
  Client 11: DR=0.9983, FPR=0.7065, Score=0.2930
Round 10: α = [0.08334487547268578, 0.08334925036372823, 0.08333426392159213, 0.0833210693676767, 0.08332671738039166, 0.08334255787682314, 0.08332281620290301, 0.08334462684468855, 0.08330937414430187, 0.08334123500907022, 0.08333104860907045, 0.08333216480706808]
  Client 0: DR=0.8589, FPR=0.0041, Score=0.8554
  Client 1: DR=0.8589, FPR=0.0041, Score=0.8554
  Client 2: DR=0.8587, FPR=0.0041, Score=0.8552
  Client 3: DR=0.8586, FPR=0.0041, Score=0.8551
  Client 4: DR=0.8587, FPR=0.0041, Score=0.8551
  Client 5: DR=0.8588, FPR=0.0041, Score=0.8553
  Client 6: DR=0.8586, FPR=0.0041, Score=0.8551
  Client 7: DR=0.8588, FPR=0.0041, Score=0.8553
  Client 8: DR=0.8584, FPR=0.0040, Score=0.8549
  Client 9: DR=0.8588, FPR=0.0041, Score=0.8553
  Client 10: DR=0.8587, FPR=0.0041, Score=0.8552
  Client 11: DR=0.8587, FPR=0.0041, Score=0.8552
Round 11: α = [0.08331977456905165, 0.08330599146869652, 0.08331790956944078, 0.08335249964731552, 0.08331085576198873, 0.08345727800067594, 0.08331466651749402, 0.08331373409813919, 0.08331888255453128, 0.08330092475281511, 0.08332159839708787, 0.08336588466276341]
  Client 0: DR=0.9982, FPR=0.7336, Score=0.2659
  Client 1: DR=0.9982, FPR=0.7338, Score=0.2657
  Client 2: DR=0.9982, FPR=0.7337, Score=0.2659
  Client 3: DR=0.9982, FPR=0.7332, Score=0.2663
  Client 4: DR=0.9982, FPR=0.7337, Score=0.2658
  Client 5: DR=0.9981, FPR=0.7320, Score=0.2675
  Client 6: DR=0.9982, FPR=0.7337, Score=0.2658
  Client 7: DR=0.9982, FPR=0.7337, Score=0.2658
  Client 8: DR=0.9982, FPR=0.7336, Score=0.2659
  Client 9: DR=0.9982, FPR=0.7339, Score=0.2657
  Client 10: DR=0.9981, FPR=0.7336, Score=0.2659
  Client 11: DR=0.9982, FPR=0.7331, Score=0.2664
Round 12: α = [0.08330566414051375, 0.08331250527784256, 0.0833753226007478, 0.08324928253022373, 0.08326871035129728, 0.0833668306367326, 0.08328029608888388, 0.0833213611884493, 0.08333560250343655, 0.0834151560693252, 0.08340967340947603, 0.08335959520307125]
  Client 0: DR=0.8434, FPR=0.0009, Score=0.8427
  Client 1: DR=0.8436, FPR=0.0009, Score=0.8428
  Client 2: DR=0.8443, FPR=0.0009, Score=0.8435
  Client 3: DR=0.8427, FPR=0.0009, Score=0.8420
  Client 4: DR=0.8430, FPR=0.0009, Score=0.8422
  Client 5: DR=0.8442, FPR=0.0009, Score=0.8434
  Client 6: DR=0.8432, FPR=0.0009, Score=0.8424
  Client 7: DR=0.8436, FPR=0.0009, Score=0.8429
  Client 8: DR=0.8438, FPR=0.0009, Score=0.8430
  Client 9: DR=0.8448, FPR=0.0009, Score=0.8440
  Client 10: DR=0.8447, FPR=0.0009, Score=0.8439
  Client 11: DR=0.8442, FPR=0.0011, Score=0.8433
Round 13: α = [0.08334279197543841, 0.08337558076765512, 0.08332531370816934, 0.08333744040253932, 0.08334234648346445, 0.08334429368793882, 0.08334449725204465, 0.08332225915780336, 0.08331370980904318, 0.08331675747291098, 0.08331715774792381, 0.08331785153506874]
  Client 0: DR=0.9985, FPR=0.7353, Score=0.2643
  Client 1: DR=0.9985, FPR=0.7349, Score=0.2647
  Client 2: DR=0.9985, FPR=0.7355, Score=0.2641
  Client 3: DR=0.9985, FPR=0.7353, Score=0.2643
  Client 4: DR=0.9985, FPR=0.7353, Score=0.2643
  Client 5: DR=0.9985, FPR=0.7353, Score=0.2644
  Client 6: DR=0.9985, FPR=0.7352, Score=0.2644
  Client 7: DR=0.9986, FPR=0.7355, Score=0.2641
  Client 8: DR=0.9985, FPR=0.7356, Score=0.2640
  Client 9: DR=0.9985, FPR=0.7356, Score=0.2640
  Client 10: DR=0.9985, FPR=0.7356, Score=0.2640
  Client 11: DR=0.9985, FPR=0.7356, Score=0.2640
Round 14: α = [0.0833221236824159, 0.08333951773499809, 0.08335608471040662, 0.08333125312649216, 0.08334481916609421, 0.08332237581329593, 0.083339879642776, 0.083349794512277, 0.08332648388764666, 0.0833342715387731, 0.08330908609335326, 0.08332431009147101]
  Client 0: DR=0.8596, FPR=0.0008, Score=0.8589
  Client 1: DR=0.8598, FPR=0.0008, Score=0.8591
  Client 2: DR=0.8600, FPR=0.0008, Score=0.8593
  Client 3: DR=0.8597, FPR=0.0008, Score=0.8590
  Client 4: DR=0.8599, FPR=0.0008, Score=0.8591
  Client 5: DR=0.8596, FPR=0.0008, Score=0.8589
  Client 6: DR=0.8597, FPR=0.0008, Score=0.8591
  Client 7: DR=0.8599, FPR=0.0008, Score=0.8592
  Client 8: DR=0.8596, FPR=0.0008, Score=0.8589
  Client 9: DR=0.8597, FPR=0.0008, Score=0.8590
  Client 10: DR=0.8594, FPR=0.0009, Score=0.8587
  Client 11: DR=0.8595, FPR=0.0007, Score=0.8589
Round 15: α = [0.0833185334837805, 0.08334375888087214, 0.0833501748362429, 0.08334996499620442, 0.08334506370567317, 0.0833531467278062, 0.08331694874813446, 0.08333821577001022, 0.08331094970080749, 0.08331780149355236, 0.08330867847656387, 0.08334676318035224]
  Client 0: DR=0.9987, FPR=0.7357, Score=0.2640
  Client 1: DR=0.9988, FPR=0.7354, Score=0.2643
  Client 2: DR=0.9987, FPR=0.7353, Score=0.2644
  Client 3: DR=0.9988, FPR=0.7353, Score=0.2644
  Client 4: DR=0.9987, FPR=0.7353, Score=0.2643
  Client 5: DR=0.9987, FPR=0.7352, Score=0.2644
  Client 6: DR=0.9987, FPR=0.7357, Score=0.2640
  Client 7: DR=0.9987, FPR=0.7354, Score=0.2642
  Client 8: DR=0.9987, FPR=0.7357, Score=0.2639
  Client 9: DR=0.9987, FPR=0.7357, Score=0.2640
  Client 10: DR=0.9987, FPR=0.7358, Score=0.2639
  Client 11: DR=0.9987, FPR=0.7353, Score=0.2643
Round 16: α = [0.08333209486554775, 0.08332728752642421, 0.08333290376232311, 0.08332942694423628, 0.08333975348163768, 0.08334147571810237, 0.08333234276665934, 0.08333417551993967, 0.08332964222701933, 0.08332475668278813, 0.08333585868356025, 0.08334028182176181]
  Client 0: DR=0.8631, FPR=0.0005, Score=0.8627
  Client 1: DR=0.8631, FPR=0.0006, Score=0.8626
  Client 2: DR=0.8631, FPR=0.0005, Score=0.8627
  Client 3: DR=0.8631, FPR=0.0005, Score=0.8626
  Client 4: DR=0.8632, FPR=0.0005, Score=0.8628
  Client 5: DR=0.8633, FPR=0.0005, Score=0.8628
  Client 6: DR=0.8631, FPR=0.0005, Score=0.8627
  Client 7: DR=0.8632, FPR=0.0006, Score=0.8627
  Client 8: DR=0.8631, FPR=0.0006, Score=0.8626
  Client 9: DR=0.8631, FPR=0.0005, Score=0.8626
  Client 10: DR=0.8632, FPR=0.0006, Score=0.8627
  Client 11: DR=0.8632, FPR=0.0005, Score=0.8628
Round 17: α = [0.08333463381311257, 0.08333259814492291, 0.08333705305875201, 0.08331829013454065, 0.08333849879094865, 0.08333395528359454, 0.08333802668968124, 0.08333203736155126, 0.08333097555654477, 0.08333696455000504, 0.08333029711738792, 0.08333666949895854]
  Client 0: DR=0.9986, FPR=0.7417, Score=0.2579
  Client 1: DR=0.9986, FPR=0.7417, Score=0.2579
  Client 2: DR=0.9986, FPR=0.7417, Score=0.2579
  Client 3: DR=0.9987, FPR=0.7419, Score=0.2577
  Client 4: DR=0.9986, FPR=0.7417, Score=0.2580
  Client 5: DR=0.9986, FPR=0.7417, Score=0.2579
  Client 6: DR=0.9986, FPR=0.7417, Score=0.2580
  Client 7: DR=0.9987, FPR=0.7418, Score=0.2579
  Client 8: DR=0.9986, FPR=0.7418, Score=0.2579
  Client 9: DR=0.9986, FPR=0.7417, Score=0.2579
  Client 10: DR=0.9986, FPR=0.7418, Score=0.2579
  Client 11: DR=0.9986, FPR=0.7417, Score=0.2579
Round 18: α = [0.08333551856274077, 0.08333793160141194, 0.08333336499879077, 0.08331933310532759, 0.08333721531268617, 0.08332136370554921, 0.0833375223355772, 0.0833406441822702, 0.08333221981145526, 0.0833357231655425, 0.08333747492988898, 0.08333168828875928]
  Client 0: DR=0.8600, FPR=0.0005, Score=0.8595
  Client 1: DR=0.8600, FPR=0.0005, Score=0.8596
  Client 2: DR=0.8599, FPR=0.0005, Score=0.8595
  Client 3: DR=0.8598, FPR=0.0005, Score=0.8593
  Client 4: DR=0.8600, FPR=0.0005, Score=0.8595
  Client 5: DR=0.8598, FPR=0.0005, Score=0.8594
  Client 6: DR=0.8600, FPR=0.0005, Score=0.8595
  Client 7: DR=0.8600, FPR=0.0005, Score=0.8596
  Client 8: DR=0.8599, FPR=0.0005, Score=0.8595
  Client 9: DR=0.8600, FPR=0.0005, Score=0.8595
  Client 10: DR=0.8600, FPR=0.0005, Score=0.8595
  Client 11: DR=0.8599, FPR=0.0005, Score=0.8595
Round 19: α = [0.08333685625541125, 0.08333222431607694, 0.0833319594041371, 0.08333656160564121, 0.08332791705421226, 0.08332936304124694, 0.08333992543864764, 0.08333307981373621, 0.08333201789745619, 0.08333661994183342, 0.08333558793303146, 0.08332788729856949]
  Client 0: DR=0.9987, FPR=0.7414, Score=0.2583
  Client 1: DR=0.9987, FPR=0.7414, Score=0.2582
  Client 2: DR=0.9987, FPR=0.7415, Score=0.2582
  Client 3: DR=0.9987, FPR=0.7414, Score=0.2583
  Client 4: DR=0.9987, FPR=0.7415, Score=0.2582
  Client 5: DR=0.9987, FPR=0.7415, Score=0.2582
  Client 6: DR=0.9987, FPR=0.7414, Score=0.2583
  Client 7: DR=0.9987, FPR=0.7414, Score=0.2582
  Client 8: DR=0.9987, FPR=0.7415, Score=0.2582
  Client 9: DR=0.9987, FPR=0.7414, Score=0.2583
  Client 10: DR=0.9987, FPR=0.7414, Score=0.2582
  Client 11: DR=0.9987, FPR=0.7415, Score=0.2582
Round 20: α = [0.0833370756655938, 0.0833346507730718, 0.08333303554400748, 0.08333499941801956, 0.08332987310163481, 0.08333352801012948, 0.08333285805765427, 0.08333155996255916, 0.0833357035755087, 0.08333472054470563, 0.08332990893503961, 0.08333208641207575]
  Client 0: DR=0.8652, FPR=0.0005, Score=0.8648
  Client 1: DR=0.8652, FPR=0.0005, Score=0.8647
  Client 2: DR=0.8652, FPR=0.0005, Score=0.8647
  Client 3: DR=0.8652, FPR=0.0006, Score=0.8648
  Client 4: DR=0.8651, FPR=0.0005, Score=0.8647
  Client 5: DR=0.8651, FPR=0.0005, Score=0.8647
  Client 6: DR=0.8652, FPR=0.0005, Score=0.8647
  Client 7: DR=0.8651, FPR=0.0005, Score=0.8647
  Client 8: DR=0.8652, FPR=0.0005, Score=0.8648
  Client 9: DR=0.8652, FPR=0.0005, Score=0.8647
  Client 10: DR=0.8651, FPR=0.0005, Score=0.8647
  Client 11: DR=0.8652, FPR=0.0005, Score=0.8647
